Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
31572.41,673.9,217.94,187.25,1.64,1.22,32197.14,201.28,0.17,1.76,1.91,-0.37,-1.14,-0.71,3.17,1.29,SEKER
32216.43,650.4,223.31,185.07,0.34,-0.2,32564.85,202.49,1.53,0.23,1.16,0.5,-0.03,0.99,0.07,2.61,SEKER
30518.5,630.86,213.86,183.28,1.57,0.79,30846.89,197.34,1.21,0.99,1.32,-0.35,-1.64,-0.49,0.93,1.87,SEKER
29381.13,624.77,213.46,175.25,0.87,0.08,29691.18,191.87,-0.36,-0.02,0.34,0.45,0.55,-1.84,1.32,-0.2,SEKER
31272.44,639.11,211.66,187.78,1.75,0.28,31594.3,200.53,0.95,1.99,1.0,3.03,-1.31,-1.53,-0.53,1.81,SEKER
32037.5,645.41,225.0,181.37,2.21,-0.46,32306.5,200.99,1.31,0.02,0.77,-0.0,0.24,-0.1,0.81,0.37,SEKER
32214.03,657.99,221.97,185.27,2.43,1.02,32584.94,201.49,1.75,1.74,0.66,0.86,-1.96,0.5,0.28,1.14,SEKER
31748.76,640.99,219.88,183.27,0.46,-0.46,32020.41,200.18,1.74,1.09,-0.37,1.34,0.18,-0.45,1.86,2.65,SEKER
31823.62,662.25,221.95,180.65,1.38,0.37,32272.81,200.62,0.33,0.54,0.03,0.04,-1.37,-0.7,-0.83,1.51,SEKER
30914.13,640.09,212.64,184.09,2.59,0.81,31279.35,199.6,2.22,0.51,1.97,0.32,0.53,-1.35,-1.11,0.65,SEKER
30920.02,640.05,213.2,185.27,-0.38,-0.08,31279.18,198.22,1.61,0.46,0.44,0.72,-0.35,0.48,-0.46,0.02,SEKER
31157.21,642.98,218.72,183.21,1.48,0.34,31490.51,199.28,1.97,-0.6,1.29,2.04,0.28,1.54,-0.28,3.03,SEKER
30139.6,620.59,202.04,190.16,1.68,-0.23,30416.55,194.48,-0.7,1.7,-0.21,1.79,-1.89,-1.01,-0.41,0.21,SEKER
32026.0,655.06,231.55,175.88,1.19,1.82,32349.23,204.1,-0.07,2.92,-0.33,-0.68,1.59,2.17,0.33,2.04,SEKER
32249.63,644.95,221.07,187.21,2.05,-0.16,32514.78,201.22,1.3,1.01,2.15,1.66,1.04,-0.69,0.15,1.11,SEKER
31914.99,641.91,216.31,189.36,2.94,0.07,32182.94,203.15,-0.27,1.03,2.03,0.61,-0.79,-0.66,0.25,2.16,SEKER
32057.76,642.0,215.71,190.16,1.57,-1.28,32299.63,200.76,0.88,1.82,-0.4,0.22,0.44,0.56,1.91,1.33,SEKER
31993.35,654.36,212.19,190.43,1.88,-0.59,32391.17,201.39,-0.41,0.32,1.59,2.26,-1.04,-0.59,1.31,1.55,SEKER
32109.62,661.21,225.38,181.06,1.25,1.93,32567.93,203.27,-0.06,0.18,0.95,2.81,-1.24,0.11,-0.94,-1.04,SEKER
31106.16,641.57,215.51,185.08,-0.06,-0.18,31424.84,198.89,1.37,2.02,-0.15,1.19,1.45,-0.17,0.05,0.69,SEKER
31159.22,641.63,212.02,185.88,0.0,0.97,31474.19,200.15,-0.52,2.21,0.76,1.29,1.32,-0.04,0.27,1.19,SEKER
32015.25,652.92,213.46,191.73,0.18,0.32,32372.82,201.56,-0.45,1.94,1.84,0.69,0.07,-0.34,0.39,2.05,SEKER
31203.62,644.77,215.48,184.54,-0.76,0.4,31573.01,199.66,1.52,2.11,-0.94,2.1,-1.06,-1.13,1.24,0.91,SEKER
32165.89,655.09,219.75,185.82,-0.27,-1.28,32519.67,201.4,1.41,1.17,1.61,-0.31,-0.43,1.77,-1.14,-0.28,SEKER
32253.21,643.18,222.16,186.17,2.32,-0.26,32513.35,205.97,0.42,0.35,2.54,0.96,1.05,-0.31,0.6,1.59,SEKER
32045.32,652.54,216.85,189.73,1.78,1.1,32393.84,200.96,-1.0,-0.08,-0.78,-0.43,-1.22,0.9,1.32,2.02,SEKER
29381.33,624.37,211.52,174.28,0.85,2.28,29689.69,193.42,-1.03,1.98,0.71,1.33,1.28,-0.95,0.46,-0.24,SEKER
30277.64,635.03,213.24,180.56,2.32,1.39,30600.24,197.09,0.14,0.64,-0.91,2.49,-0.96,-1.39,0.25,0.48,SEKER
28733.65,639.27,199.61,184.32,0.72,0.34,29173.5,192.37,0.56,0.4,0.28,1.16,0.62,-0.65,1.23,1.62,SEKER
31676.33,656.64,237.73,172.02,2.07,2.03,32007.38,200.67,1.66,0.92,1.7,-0.2,-1.04,-0.88,2.52,0.5,SEKER
32218.25,653.17,222.45,184.04,-0.13,1.08,32565.52,203.02,0.99,1.11,-0.44,1.53,-2.57,-1.09,0.57,2.01,SEKER
30279.79,635.24,212.98,181.97,3.19,1.12,30602.24,196.51,1.33,-1.17,-0.76,0.61,0.05,1.01,0.19,0.47,SEKER
31271.87,640.89,211.9,186.73,0.82,0.44,31593.86,199.95,1.04,0.83,1.32,-0.2,0.34,-1.15,1.75,0.71,SEKER
31530.31,638.81,213.2,188.1,2.16,1.36,31791.77,200.43,0.09,0.68,1.76,0.46,-1.5,-0.11,0.95,1.14,SEKER
31674.69,657.35,234.95,169.02,2.12,0.77,32008.66,199.55,1.72,1.06,2.4,0.85,1.15,1.5,1.18,0.3,SEKER
31107.93,639.5,213.18,184.94,0.66,0.94,31423.2,198.23,0.41,2.37,1.72,1.98,0.37,-0.25,0.49,1.57,SEKER
31177.66,636.52,211.69,186.67,2.96,0.87,31518.07,200.82,0.74,1.1,-0.01,2.09,1.24,1.07,1.1,3.79,SEKER
30278.75,635.16,212.11,180.4,-0.77,0.6,30598.97,197.58,0.23,0.39,-0.11,1.11,-1.14,0.14,1.63,0.98,SEKER
31157.77,641.88,215.78,185.31,2.05,0.42,31491.5,200.45,1.67,0.45,-0.22,0.55,-0.68,-0.17,1.58,1.26,SEKER
32066.05,671.36,237.71,173.47,1.93,-0.89,32480.98,204.7,2.22,4.64,2.2,1.68,-0.84,-0.11,-0.68,0.47,SEKER
31530.56,638.97,215.16,186.26,1.54,0.54,31790.29,200.39,0.3,-0.96,1.06,1.12,0.19,-0.51,-0.02,0.56,SEKER
31991.83,639.2,212.26,192.15,1.0,0.62,32256.51,201.53,-0.34,1.87,-1.08,1.24,1.4,-0.25,1.91,1.53,SEKER
28733.73,640.4,199.73,183.51,2.41,0.15,29172.83,188.92,0.52,0.38,0.28,1.97,0.71,-1.2,0.49,0.57,SEKER
31106.41,639.81,215.12,184.76,-0.29,-0.52,31422.01,199.37,0.1,0.24,0.6,1.78,-0.63,1.61,-0.33,1.01,SEKER
31178.45,637.16,212.73,187.59,0.71,-0.39,31521.33,198.3,0.22,2.04,0.61,0.22,-0.07,-0.47,1.83,0.23,SEKER
30478.21,669.25,210.97,182.52,2.26,0.78,30971.2,196.71,1.07,3.49,1.87,3.26,0.7,-1.77,0.71,1.2,SEKER
31769.3,651.03,222.06,183.49,-0.67,-0.7,32172.87,199.55,1.03,0.9,1.99,1.21,2.0,-0.78,1.63,2.49,SEKER
30278.34,634.08,212.25,181.78,0.66,0.9,30600.35,195.88,1.7,1.59,0.1,2.76,-0.86,1.63,-0.6,1.23,SEKER
28395.49,611.52,208.25,173.09,0.84,-0.13,28713.91,189.53,-0.87,1.97,0.33,0.83,-1.12,-2.88,1.46,1.77,SEKER
32250.59,643.55,221.54,185.64,1.09,1.1,32513.57,203.6,1.97,0.48,1.06,0.72,0.5,-0.26,0.35,1.16,SEKER
32058.0,642.08,215.07,188.99,0.43,0.86,32301.24,202.7,-0.39,0.16,0.78,1.27,0.7,-0.64,1.67,0.99,SEKER
32037.88,645.48,225.71,179.85,0.98,1.72,32308.28,200.21,0.93,0.83,1.3,1.25,1.59,0.35,0.27,1.07,SEKER
31273.37,639.77,212.12,189.1,1.79,-0.65,31592.35,201.16,0.61,-0.35,0.86,0.7,-1.26,-0.77,1.38,2.05,SEKER
31703.07,658.84,212.95,187.58,1.09,-0.43,32093.95,201.19,1.26,1.19,0.67,0.13,-0.33,-0.75,0.52,1.49,SEKER
31915.14,641.44,216.92,190.05,0.74,-0.68,32182.6,201.92,0.45,1.34,1.91,2.28,-0.83,0.5,1.06,1.01,SEKER
31531.1,638.06,214.31,188.2,0.68,-1.08,31790.55,198.97,-1.81,1.61,1.17,-0.56,1.03,-0.01,1.17,-0.29,SEKER
32066.3,668.08,236.93,172.54,3.87,1.46,32480.44,200.93,2.53,0.38,0.6,1.15,-0.23,0.41,0.38,1.47,SEKER
31821.73,648.25,212.54,191.29,-1.44,0.05,32167.25,202.28,2.6,1.83,1.03,0.76,-1.8,0.87,1.04,0.4,SEKER
30009.28,645.38,210.98,182.58,1.08,-1.72,30723.06,194.82,0.33,1.99,2.63,2.6,-0.97,-0.69,0.24,-1.01,SEKER
28734.3,640.89,201.16,183.89,1.22,-0.43,29170.63,190.29,-0.2,0.62,0.72,1.54,-0.42,-0.01,1.04,0.69,SEKER
31747.39,639.71,217.34,184.27,0.3,1.17,32019.21,200.63,1.73,2.18,-0.92,0.95,2.45,1.45,1.36,1.45,SEKER
31107.78,640.61,215.12,185.58,2.45,-1.43,31421.37,198.46,0.84,0.46,2.06,-0.33,-0.09,-0.0,2.45,2.25,SEKER
31681.07,646.98,208.5,191.92,-0.11,-0.39,32024.95,201.96,0.93,0.9,0.62,1.7,-1.07,-1.09,1.11,0.62,SEKER
31700.44,656.56,217.4,187.15,0.65,1.99,32094.11,200.6,2.2,2.02,1.37,1.34,-0.59,-0.54,-0.5,1.86,SEKER
31529.98,637.46,212.2,187.86,1.38,1.84,31790.58,200.37,0.35,2.42,1.99,0.82,1.57,-0.73,1.44,1.12,SEKER
30833.69,630.78,218.29,180.24,1.78,1.26,31118.55,199.68,1.18,1.37,3.44,0.97,-0.11,-1.03,0.63,2.01,SEKER
31333.83,635.77,218.56,183.0,3.37,-0.47,31597.46,199.02,2.93,-0.44,1.64,0.01,1.19,1.3,-0.41,1.23,SEKER
31109.02,639.51,215.44,185.29,2.37,1.69,31423.5,198.34,0.66,-0.44,1.72,1.28,1.28,2.41,0.35,-1.27,SEKER
31702.08,655.78,214.84,186.11,1.07,-0.64,32092.82,201.79,1.19,1.76,1.98,0.68,0.23,-0.39,-0.8,1.58,SEKER
31994.46,654.53,211.41,192.36,1.4,0.33,32391.29,204.19,0.94,0.46,-0.41,1.91,0.36,-1.07,1.82,0.78,SEKER
32025.36,653.33,230.63,175.89,0.77,0.52,32349.99,201.32,0.96,0.46,1.29,0.38,1.22,0.57,0.8,1.74,SEKER
31681.28,646.85,208.32,189.93,-0.74,-0.39,32024.73,200.29,1.65,0.89,1.2,0.9,0.17,-1.89,-0.77,0.1,SEKER
30684.87,635.14,213.24,181.3,2.28,-1.26,31046.45,198.18,-0.96,1.09,0.8,1.71,-0.66,-0.19,0.72,-0.49,SEKER
31992.12,640.4,212.8,189.78,-0.19,1.33,32256.12,201.53,1.25,1.55,1.5,2.06,1.39,0.63,-0.43,0.99,SEKER
31202.53,643.26,216.0,185.38,2.02,0.77,31573.63,199.64,2.03,1.03,1.07,2.56,-2.82,-0.63,2.37,2.58,SEKER
31573.12,673.78,218.42,183.81,1.66,0.1,32196.7,200.04,0.44,1.56,0.98,0.45,-1.23,0.12,-0.37,1.92,SEKER
31157.64,642.13,212.16,188.18,0.85,1.7,31474.13,199.54,0.32,0.73,1.13,0.23,-0.28,-0.19,0.21,1.56,SEKER
31811.42,642.76,224.71,181.63,1.85,0.31,32051.57,199.99,0.16,1.81,2.04,0.16,-0.48,0.87,1.57,0.28,SEKER
31674.51,657.57,236.53,169.39,0.57,1.17,32009.54,201.12,2.34,1.58,2.19,1.78,-0.07,0.28,0.5,0.26,SEKER
30915.63,639.46,213.21,184.2,3.11,1.23,31281.51,197.45,0.55,1.76,0.09,-1.03,-0.35,-1.83,0.66,-0.47,SEKER
32057.08,641.81,214.47,189.99,2.46,0.54,32301.21,203.72,1.64,0.41,0.76,0.76,-0.99,-0.76,0.53,1.88,SEKER
31158.85,642.72,215.71,184.12,2.91,0.78,31491.56,198.94,0.28,0.58,2.12,1.06,-0.57,-0.69,-0.6,0.92,SEKER
32043.98,652.62,216.22,189.87,1.67,0.68,32396.37,202.46,0.11,1.8,4.0,0.21,1.99,0.14,0.09,1.84,SEKER
32026.31,653.62,231.45,176.85,1.09,0.64,32350.37,201.39,0.88,2.37,0.28,1.13,0.5,-0.22,1.44,1.11,SEKER
31676.11,655.8,234.93,172.01,-0.56,0.74,32008.56,203.24,0.49,1.2,0.17,-0.48,0.95,0.97,0.91,1.38,SEKER
30518.24,628.93,215.21,182.44,-0.34,1.14,30846.09,195.82,0.5,0.49,3.85,-1.75,-0.16,1.46,2.09,0.83,SEKER
31972.05,640.76,215.22,189.74,0.75,0.57,32247.68,202.03,0.79,0.02,1.24,1.13,-0.04,0.84,0.52,1.71,SEKER
32231.75,666.01,220.14,184.73,1.88,-0.6,32709.95,200.5,0.38,1.69,0.64,1.27,-0.12,1.13,-0.38,0.05,SEKER
31159.09,641.03,211.57,187.09,0.57,-0.62,31471.96,198.94,0.04,-1.11,3.16,2.32,1.67,0.0,1.13,2.82,SEKER
32113.85,648.78,224.51,183.44,0.25,1.69,32391.53,201.96,-0.54,1.84,0.76,-0.92,1.95,-1.0,-1.21,1.8,SEKER
30278.46,634.79,213.61,182.31,0.22,0.25,30598.37,195.8,0.94,0.05,0.98,1.2,-0.02,-1.37,2.57,1.54,SEKER
31674.24,656.68,235.58,172.69,-0.04,1.23,32009.5,200.23,-0.6,0.08,1.14,3.13,-1.59,0.53,0.47,1.75,SEKER
31156.45,641.27,212.39,185.81,2.31,-1.04,31475.07,197.46,0.02,0.94,1.53,1.64,-1.53,-0.71,-1.2,0.16,SEKER
31156.56,642.69,216.58,183.15,2.79,0.98,31490.89,198.07,1.34,1.16,1.1,0.91,1.5,-2.04,0.34,2.25,SEKER
32015.6,651.98,212.96,192.31,-0.05,0.56,32374.69,201.24,0.6,1.38,-0.43,1.26,0.65,0.71,2.36,2.47,SEKER
30009.34,647.06,210.9,182.08,1.95,1.99,30724.43,194.18,-0.06,2.58,1.27,2.17,0.22,-2.43,-1.44,0.17,SEKER
30476.67,670.98,212.45,184.74,1.88,-0.57,30970.66,195.12,0.89,1.19,1.43,1.87,1.06,-1.21,1.75,2.06,SEKER
30917.74,639.48,213.48,184.01,1.35,0.25,31280.13,198.04,1.46,-0.14,0.71,1.04,0.37,-1.54,0.15,0.36,SEKER
31838.78,655.83,224.87,179.76,0.79,-0.33,32237.97,199.0,-1.03,2.44,1.96,1.58,1.33,-0.34,1.17,-0.05,SEKER
29380.32,622.91,213.29,176.88,1.6,1.47,29688.13,193.7,1.4,2.12,0.95,-1.01,1.0,0.38,2.17,-0.06,SEKER
31821.59,662.81,222.02,182.4,1.33,-0.21,32273.74,201.86,0.22,1.78,-1.1,2.21,-0.47,-1.55,2.64,-0.96,SEKER
31203.94,639.26,214.47,183.69,2.37,0.49,31558.8,198.64,1.63,-0.28,-0.17,0.83,-2.07,0.63,0.9,0.46,SEKER
30916.05,640.17,213.64,185.17,2.66,0.58,31280.85,197.08,-0.73,1.24,0.41,1.59,-0.83,0.13,-0.46,1.18,SEKER
31203.35,644.46,215.3,185.01,1.09,0.42,31573.9,199.39,0.09,0.81,1.99,1.59,0.25,-1.08,1.71,3.53,SEKER
32015.15,655.27,212.64,191.67,1.46,1.56,32375.56,204.1,-0.66,0.95,0.83,1.73,-0.07,1.21,0.54,0.65,SEKER
28396.89,611.2,207.19,173.31,1.28,0.75,28715.47,190.47,1.75,0.89,-0.58,2.95,-0.2,0.33,0.09,0.21,SEKER
31821.23,647.85,213.67,189.07,1.79,-0.44,32167.91,200.3,1.88,0.31,1.97,0.6,-1.44,-1.99,0.3,2.67,SEKER
31821.92,662.22,224.46,183.64,1.4,1.55,32274.14,201.6,-0.43,-0.44,1.52,1.25,-1.41,-1.18,-0.88,2.04,SEKER
32114.52,648.97,222.65,184.31,2.39,-0.16,32393.13,203.59,0.52,0.24,0.94,1.22,1.18,-0.09,2.37,0.89,SEKER
31819.79,649.8,214.18,187.93,0.9,1.71,32168.07,200.56,2.29,0.44,-0.79,1.41,0.56,0.14,1.28,1.49,SEKER
31748.32,642.7,218.44,183.43,1.59,0.43,32018.94,200.08,0.83,1.97,0.59,1.09,-0.85,-0.98,-0.09,1.79,SEKER
31157.8,639.02,213.25,186.18,2.09,1.77,31474.98,199.57,1.05,3.61,1.05,0.97,0.43,-1.06,1.09,1.28,SEKER
31272.44,637.57,213.03,187.03,0.1,0.73,31592.51,200.96,0.88,0.93,0.63,0.3,1.13,1.5,-0.39,2.92,SEKER
31992.38,640.63,214.09,190.43,1.03,0.14,32256.77,201.17,0.63,-0.07,0.8,2.69,1.88,0.21,0.97,1.91,SEKER
30475.71,670.0,211.79,184.93,0.05,0.13,30969.23,196.91,2.37,0.63,0.0,2.02,0.34,-1.26,-0.13,0.88,SEKER
30137.89,620.28,201.21,189.88,1.88,1.76,30418.24,195.31,1.07,-0.85,2.61,0.34,-0.88,0.58,0.01,1.14,SEKER
30477.13,670.15,208.44,183.73,1.91,-1.12,30969.8,197.52,-0.19,-0.86,0.26,-0.28,0.14,-0.93,0.97,0.22,SEKER
31823.44,662.49,222.78,182.99,0.91,1.87,32272.79,200.85,1.31,1.59,2.59,-0.44,0.78,0.0,2.94,1.73,SEKER
31177.12,637.05,214.4,185.05,2.64,-1.75,31520.63,198.08,0.1,2.44,1.93,1.89,1.05,0.42,1.23,2.95,SEKER
31972.94,640.7,214.18,190.46,-0.32,0.56,32246.11,203.01,3.42,0.28,1.04,0.34,-0.18,0.33,-1.03,1.41,SEKER
31272.11,639.74,212.69,186.36,1.67,-0.85,31593.4,199.02,-1.27,1.45,1.42,0.25,-0.67,1.18,-0.16,1.74,SEKER
31703.42,655.47,216.77,188.05,1.12,0.02,32091.89,200.88,-0.79,0.38,0.38,0.54,0.18,0.01,1.5,1.28,SEKER
32026.64,654.04,230.97,177.08,1.24,0.82,32349.38,204.57,3.1,-1.85,-0.05,0.18,0.66,-0.74,1.72,-1.36,SEKER
32016.15,653.54,211.97,193.02,1.15,1.49,32375.36,199.0,-0.25,0.83,-0.82,-1.28,0.32,1.02,0.01,0.41,SEKER
30834.16,632.0,217.97,181.48,0.21,0.38,31119.94,199.04,0.42,1.67,1.74,1.52,-0.49,2.54,0.73,0.37,SEKER
32057.82,641.71,214.66,188.82,0.35,-0.92,32299.33,202.22,2.45,1.43,0.11,0.28,0.57,1.52,1.39,-1.21,SEKER
31746.95,641.6,219.93,184.52,2.73,1.13,32020.16,201.5,1.55,4.44,1.33,0.62,-0.55,-0.29,0.23,-0.93,SEKER
31088.96,639.31,210.6,188.11,0.48,-0.57,31456.95,197.69,0.33,0.23,1.14,2.24,1.43,-0.61,-0.68,0.54,SEKER
31335.51,635.7,215.74,185.07,1.05,0.61,31599.55,199.2,1.24,2.2,2.33,0.66,-0.93,0.1,0.04,1.56,SEKER
31992.33,640.26,209.39,190.01,0.66,1.34,32259.17,202.42,1.15,0.08,1.79,0.74,-0.05,-0.34,0.27,1.82,SEKER
32015.18,654.18,212.98,190.71,-0.74,2.08,32375.67,203.01,-0.07,1.24,2.53,0.06,-1.75,0.27,1.24,1.58,SEKER
32113.94,648.49,222.68,184.97,1.05,0.82,32390.85,203.6,0.81,1.97,-0.82,1.51,-0.01,1.66,2.83,0.89,SEKER
30007.69,646.24,209.73,183.39,2.84,0.47,30724.01,195.45,1.91,1.09,1.9,0.83,0.05,1.83,-0.22,-0.02,SEKER
31574.18,674.86,218.75,184.63,-0.57,0.82,32195.83,200.36,0.81,2.49,1.39,2.59,0.59,2.2,1.84,1.15,SEKER
30006.31,644.89,209.74,181.84,1.69,1.29,30724.6,195.2,0.07,0.34,0.86,0.58,0.08,-1.97,0.04,0.3,SEKER
31809.44,641.02,222.38,181.78,1.37,1.28,32052.58,200.71,1.42,1.18,1.21,1.22,1.15,-1.1,1.32,0.01,SEKER
31682.76,647.69,209.61,191.82,0.22,1.0,32026.08,200.68,0.08,0.87,2.35,0.52,-0.89,-1.71,0.74,-0.14,SEKER
31823.22,663.38,223.49,181.4,0.61,0.08,32273.2,202.76,1.12,3.27,1.42,1.01,-0.19,0.74,1.11,1.74,SEKER
32250.14,644.49,221.45,185.11,0.8,-0.57,32515.52,202.22,1.2,-1.18,0.19,1.34,-0.78,0.62,0.35,1.04,SEKER
32217.04,654.36,223.74,185.19,-0.25,1.31,32564.74,199.57,0.7,1.88,-0.13,0.72,-1.85,1.05,1.09,1.84,SEKER
31201.24,644.77,217.65,184.87,-1.29,-1.0,31571.52,199.66,1.34,0.2,-0.14,2.08,-1.1,0.52,1.21,1.07,SEKER
32251.17,644.67,220.35,186.94,0.89,1.62,32514.39,204.3,0.61,4.29,2.06,0.39,-0.75,1.2,0.87,1.0,SEKER
31090.35,637.9,211.25,188.76,0.08,0.25,31458.62,199.17,0.87,1.03,0.02,-1.01,-1.82,0.62,-0.33,0.99,SEKER
31335.38,634.95,216.52,183.78,1.48,0.05,31599.1,198.89,1.64,-0.71,0.88,0.44,-1.98,1.14,0.87,1.37,SEKER
31675.77,656.24,236.96,172.44,-0.25,2.11,32007.18,200.86,0.88,2.12,2.43,0.33,1.17,0.33,0.75,0.56,SEKER
31914.46,640.99,214.08,187.2,2.47,1.85,32183.2,201.93,0.43,1.27,1.35,0.82,-0.94,1.12,0.77,1.06,SEKER
31529.02,637.82,214.23,187.06,0.88,0.25,31791.37,199.14,1.23,0.67,2.27,1.3,0.56,-0.78,0.04,-1.0,SEKER
31993.97,655.33,214.25,194.32,1.18,0.92,32390.06,200.74,1.4,0.47,0.85,0.87,0.33,0.85,0.74,0.54,SEKER
31682.59,645.18,209.62,191.86,1.25,-0.57,32025.86,199.99,0.8,0.64,1.33,1.38,1.67,-0.78,1.34,2.27,SEKER
31701.39,656.46,216.93,187.7,-0.56,-0.18,32094.68,201.65,0.52,1.64,0.06,1.27,-0.72,0.39,0.91,2.47,SEKER
31972.4,640.18,213.67,189.12,1.08,-0.19,32245.92,201.51,0.94,0.89,0.34,0.03,-0.33,0.39,2.36,3.02,SEKER
32114.32,647.35,221.78,183.47,-0.85,0.16,32393.13,200.53,0.08,0.63,1.22,0.47,-1.13,-0.9,0.61,1.65,SEKER
31674.85,656.09,235.7,171.27,0.92,-1.38,32011.59,199.82,0.37,-0.89,1.12,0.82,-2.01,-1.5,-0.54,-0.5,SEKER
31106.76,639.53,214.78,186.48,-0.38,-1.21,31424.03,198.69,0.35,2.98,2.11,1.58,-0.43,-0.77,0.59,0.53,SEKER
30684.56,635.98,212.12,182.53,0.58,0.33,31043.3,197.35,1.69,1.77,0.69,1.43,0.02,-0.44,-0.07,1.08,SEKER
32044.85,652.27,217.76,188.63,1.95,0.19,32394.35,202.68,0.96,-0.21,-0.89,1.22,1.31,-0.83,2.72,1.17,SEKER
32213.25,657.57,221.33,184.37,1.12,1.57,32586.13,201.91,-0.95,1.48,-0.39,1.7,0.21,0.05,1.57,0.15,SEKER
31158.85,641.08,213.57,187.2,2.08,1.04,31473.24,200.13,0.38,1.01,-0.14,2.51,-1.31,-0.03,-0.09,2.25,SEKER
31202.62,639.0,214.99,185.45,0.88,-1.03,31557.17,198.85,1.05,1.22,0.74,1.3,-0.35,-0.17,2.84,-0.34,SEKER
32036.79,644.59,225.11,180.36,0.45,1.21,32308.67,201.24,0.8,0.64,1.78,2.18,0.72,-0.04,2.1,-1.0,SEKER
31157.9,641.31,210.74,185.61,1.74,2.18,31473.25,196.98,0.23,1.32,1.05,0.98,-0.53,-1.81,-0.06,1.81,SEKER
32108.66,663.97,223.66,182.35,0.3,-0.9,32566.69,203.32,0.61,1.03,0.56,1.69,0.22,-0.29,0.2,1.03,SEKER
31914.19,639.73,216.84,187.13,1.86,0.29,32185.69,202.32,1.37,0.17,-0.26,1.63,-0.14,-0.08,0.49,2.81,SEKER
31372.9,635.07,218.8,182.68,0.79,0.48,31604.53,200.08,0.6,-0.59,2.63,0.55,-0.02,0.91,2.71,0.35,SEKER
31993.27,640.59,214.22,191.93,0.55,0.78,32258.19,201.06,0.33,1.64,0.31,0.24,-1.43,-1.1,0.2,1.31,SEKER
32167.3,655.18,217.99,189.36,0.71,-1.27,32521.33,201.95,1.65,0.9,0.28,0.8,-0.62,1.19,-1.11,0.52,SEKER
31702.42,654.43,215.85,189.18,2.13,-0.34,32091.39,202.51,1.74,1.15,1.58,1.63,0.73,-0.53,0.87,0.01,SEKER
28733.47,637.56,200.88,184.24,1.48,0.65,29172.92,191.11,-0.65,2.59,0.29,1.12,0.53,0.47,0.13,1.61,SEKER
