Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Class
135897.13,1384.81,508.84,342.18,1.52,2.5,137538.72,416.42,0.19,1.23,0.28,BOMBAY
137076.39,1431.8,527.99,335.67,2.23,2.24,139517.34,420.26,-0.1,-0.02,0.13,BOMBAY
137357.43,1364.41,508.7,345.18,1.29,0.36,138094.03,417.41,2.53,-0.55,0.96,BOMBAY
137113.97,1426.25,518.98,337.4,3.7,1.58,138969.62,419.5,1.01,-0.39,1.58,BOMBAY
138059.55,1459.92,541.94,333.51,3.4,0.45,143275.03,419.27,2.62,1.29,0.18,BOMBAY
135222.03,1371.31,495.77,348.29,0.34,1.21,136194.29,414.74,0.29,0.77,1.8,BOMBAY
132254.3,1357.58,497.57,340.55,2.9,0.01,133551.46,410.58,0.3,2.73,0.4,BOMBAY
139638.7,1379.67,472.7,377.61,-0.38,2.19,140541.57,421.93,0.56,2.69,0.51,BOMBAY
138976.37,1404.78,510.03,351.65,4.01,0.49,140912.61,421.4,0.43,2.3,0.15,BOMBAY
135900.51,1384.23,507.99,341.76,1.22,1.11,137541.31,415.09,0.64,0.56,1.78,BOMBAY
131248.61,1374.79,522.03,324.64,1.74,0.52,132831.0,409.48,-0.81,1.65,1.82,BOMBAY
141953.27,1399.68,525.26,346.53,1.03,-1.12,143702.66,423.95,-0.54,1.32,-1.12,BOMBAY
138776.94,1402.06,502.31,354.26,0.48,0.73,140141.54,420.99,0.12,1.64,-0.28,BOMBAY
137116.3,1427.47,518.85,338.62,1.41,2.05,138969.1,419.11,2.89,-0.6,-0.27,BOMBAY
138659.09,1415.47,509.95,345.84,2.39,0.69,139825.89,421.06,-1.72,2.44,1.85,BOMBAY
141385.7,1428.42,526.07,344.76,1.13,0.43,143528.8,423.84,0.67,1.12,0.28,BOMBAY
128118.42,1360.07,504.12,326.99,-0.41,1.21,129275.13,402.39,-0.68,3.04,1.6,BOMBAY
142591.13,1407.13,520.37,351.46,0.06,2.32,144324.11,426.43,1.13,1.47,1.32,BOMBAY
142154.52,1379.3,503.26,360.83,1.63,-0.22,143073.03,425.17,-1.1,0.95,1.85,BOMBAY
131250.41,1374.67,520.41,323.02,1.74,0.13,132833.57,409.14,-0.89,-0.7,-0.71,BOMBAY
135895.46,1386.13,509.62,341.81,1.02,0.46,137537.28,417.03,1.46,1.2,1.1,BOMBAY
131248.03,1373.56,520.66,324.18,0.02,0.23,132832.8,408.85,1.63,1.8,-0.46,BOMBAY
129408.33,1351.31,485.66,341.18,1.51,0.77,130688.66,404.43,1.24,1.14,-0.07,BOMBAY
134010.47,1386.95,519.86,332.49,2.74,0.4,135498.74,415.04,-1.64,2.45,0.72,BOMBAY
132255.77,1359.05,499.14,339.85,0.56,-0.6,133553.18,408.81,-0.35,1.86,3.36,BOMBAY
142592.01,1409.53,518.19,349.79,1.36,0.43,144324.89,425.23,1.35,1.79,-0.89,BOMBAY
138977.93,1405.55,508.65,352.25,-0.05,-1.26,140913.28,422.28,1.2,0.97,0.59,BOMBAY
130068.81,1360.88,485.64,345.09,2.14,0.7,131861.35,406.2,0.71,0.98,-0.5,BOMBAY
138265.15,1395.68,513.6,345.64,0.34,0.25,139737.9,419.23,0.8,1.72,0.73,BOMBAY
138975.82,1404.62,509.89,352.45,0.98,-0.68,140911.75,421.93,0.76,2.41,2.97,BOMBAY
132254.16,1357.3,497.78,339.73,1.66,3.09,133553.19,410.21,0.17,0.99,-0.92,BOMBAY
142397.86,1431.48,524.51,347.8,2.05,0.42,143783.78,427.1,1.49,0.09,0.36,BOMBAY
131249.6,1375.28,520.36,323.26,2.0,0.84,132832.42,408.39,1.26,0.7,0.96,BOMBAY
139524.84,1410.6,501.18,356.82,2.39,0.73,140892.56,421.46,0.99,1.27,-0.51,BOMBAY
140311.75,1431.41,517.86,347.87,1.78,2.04,141965.74,421.71,1.11,0.38,-0.24,BOMBAY
137115.05,1426.34,519.75,337.97,0.43,1.07,138970.11,418.11,-0.21,0.76,-0.3,BOMBAY
142592.61,1406.79,521.39,351.1,2.59,1.19,144325.75,426.45,1.24,1.84,0.62,BOMBAY
138658.81,1415.26,509.14,346.59,-0.1,2.82,139826.48,421.03,2.62,1.24,1.85,BOMBAY
137519.0,1416.62,518.38,340.9,-0.18,2.0,139152.18,417.59,-0.07,1.72,-0.22,BOMBAY
137073.12,1433.31,525.83,333.81,1.63,0.32,139517.6,418.75,0.48,0.31,0.36,BOMBAY
132889.26,1374.04,499.06,339.06,2.15,0.55,134324.84,412.19,0.28,0.88,0.49,BOMBAY
144078.26,1460.75,535.94,346.57,2.2,1.05,146415.77,428.85,0.93,1.86,0.63,BOMBAY
131487.84,1367.77,486.39,344.66,-0.66,1.93,132903.82,409.66,0.34,2.4,1.7,BOMBAY
140867.69,1414.69,501.86,358.98,2.89,0.85,142672.74,424.22,0.6,1.22,2.59,BOMBAY
132251.8,1357.57,498.71,339.54,0.73,0.13,133552.96,411.95,0.6,0.52,1.83,BOMBAY
138114.22,1368.93,485.79,363.84,1.7,0.26,139491.87,419.35,0.92,0.63,1.06,BOMBAY
142237.47,1425.73,519.47,350.52,1.76,1.27,143764.98,425.1,0.9,1.74,3.1,BOMBAY
140313.57,1432.7,517.02,348.3,-0.06,1.36,141966.89,420.6,-0.6,1.89,-0.62,BOMBAY
139523.9,1411.23,501.03,354.22,2.75,0.76,140893.69,421.01,-1.58,0.4,2.49,BOMBAY
138266.51,1395.25,511.97,345.79,0.67,1.44,139737.83,417.44,2.29,3.13,0.65,BOMBAY
138974.61,1404.0,508.99,352.54,1.54,-0.73,140912.9,421.91,1.64,1.35,0.7,BOMBAY
137073.3,1433.79,525.59,332.9,1.83,1.21,139516.36,419.08,0.45,2.23,1.9,BOMBAY
137115.17,1427.42,519.55,337.32,2.35,-0.49,138970.05,417.4,1.45,1.08,0.77,BOMBAY
128117.97,1360.27,504.04,324.12,1.82,2.1,129274.27,405.38,-0.35,0.33,-1.29,BOMBAY
114002.62,1278.53,452.36,323.74,2.8,0.78,115296.54,382.08,1.05,1.68,0.66,BOMBAY
114006.01,1278.19,453.1,324.46,1.85,1.07,115296.39,383.16,0.2,0.92,1.86,BOMBAY
140866.11,1412.41,499.95,360.46,-0.6,0.48,142673.32,423.71,0.06,0.04,1.16,BOMBAY
132851.64,1370.47,513.98,332.16,0.99,1.53,134464.36,411.18,0.78,-0.26,0.5,BOMBAY
134251.16,1390.99,523.91,324.98,1.15,1.24,135411.07,413.63,0.24,1.24,-0.24,BOMBAY
142400.05,1429.55,523.64,346.5,0.88,2.07,143781.45,426.31,0.92,2.06,-0.89,BOMBAY
137359.18,1364.29,509.11,345.32,0.59,1.16,138091.91,417.25,-0.11,-0.87,0.43,BOMBAY
139522.9,1411.89,501.98,355.42,1.78,1.73,140892.03,421.81,2.29,0.69,1.23,BOMBAY
138777.48,1402.61,502.23,354.17,1.53,0.61,140144.91,420.81,2.08,-0.3,0.6,BOMBAY
141383.64,1428.45,525.76,343.23,1.95,1.12,143529.69,424.45,1.68,0.06,2.59,BOMBAY
143602.26,1404.25,515.02,354.56,1.72,-0.01,145401.37,426.38,-0.05,0.1,2.25,BOMBAY
140962.98,1423.51,539.25,336.13,1.15,1.73,142173.02,424.06,1.3,0.21,1.0,BOMBAY
138114.97,1367.67,483.83,363.29,2.41,2.51,139492.55,420.75,1.19,1.54,0.39,BOMBAY
141954.77,1402.11,523.91,344.54,0.4,1.09,143703.38,424.06,-0.02,2.1,0.02,BOMBAY
138265.79,1395.78,513.71,345.93,2.95,0.7,139739.64,419.61,1.6,1.81,1.67,BOMBAY
142591.78,1408.71,518.93,352.09,0.95,-0.59,144324.46,425.02,-0.85,-1.41,2.59,BOMBAY
133760.6,1370.12,482.02,354.27,1.74,0.25,135150.12,413.37,-1.77,0.03,0.35,BOMBAY
131488.78,1367.23,485.75,345.33,2.34,0.6,132903.3,408.26,0.2,1.71,1.29,BOMBAY
142398.7,1427.91,525.68,346.54,2.08,1.15,143782.88,425.83,-0.94,2.32,2.26,BOMBAY
141518.71,1443.54,524.84,344.31,0.88,1.46,143783.59,426.06,-0.32,2.3,1.68,BOMBAY
135402.08,1382.92,524.08,333.75,0.66,0.87,137618.73,414.86,-1.28,0.26,0.77,BOMBAY
138775.74,1404.13,502.15,353.71,1.57,0.67,140143.91,419.63,2.2,-0.14,2.53,BOMBAY
141518.81,1442.81,523.74,346.54,1.12,0.87,143784.46,424.58,2.25,2.4,2.68,BOMBAY
137888.48,1410.93,522.21,336.31,2.04,-0.7,139207.64,420.36,0.09,1.43,2.23,BOMBAY
137357.78,1364.3,509.42,343.5,1.17,-0.79,138092.42,419.38,2.68,1.31,0.02,BOMBAY
131488.1,1367.37,485.95,345.25,3.35,2.11,132905.71,408.53,-0.45,0.47,0.81,BOMBAY
139524.08,1411.04,501.84,353.93,0.04,1.39,140891.8,421.69,0.19,0.63,1.18,BOMBAY
137359.07,1364.04,506.43,346.0,-0.13,0.3,138092.79,418.56,0.1,0.94,3.03,BOMBAY
135899.68,1385.07,510.31,342.56,1.51,-0.38,137537.94,417.04,1.29,2.35,0.81,BOMBAY
132254.84,1358.78,497.93,339.07,2.07,0.41,133553.39,409.37,0.53,1.17,1.62,BOMBAY
137889.91,1409.42,522.07,339.37,3.13,2.02,139207.08,418.38,1.57,0.75,-0.07,BOMBAY
140312.03,1431.51,517.39,346.17,2.47,1.45,141964.56,422.34,1.2,1.33,-0.68,BOMBAY
142239.62,1426.63,517.35,352.15,0.74,0.65,143764.22,426.49,1.93,-0.06,0.71,BOMBAY
141383.95,1429.32,524.51,344.94,0.04,1.8,143529.78,424.4,1.32,-1.16,1.6,BOMBAY
138660.18,1415.58,508.66,346.44,0.81,-0.65,139827.87,419.0,2.02,2.03,1.31,BOMBAY
128117.77,1359.71,502.82,325.04,-0.28,1.14,129274.43,403.3,-0.0,0.72,-1.19,BOMBAY
142152.41,1378.16,503.55,360.69,1.3,-0.21,143075.49,424.59,2.2,1.14,0.95,BOMBAY
142397.67,1430.31,523.26,347.17,2.03,-0.24,143784.68,425.58,-0.16,1.18,0.58,BOMBAY
135402.68,1381.47,523.34,332.61,2.36,-0.22,137617.61,414.25,1.26,1.06,1.31,BOMBAY
139524.19,1411.39,501.17,354.81,3.26,-0.4,140891.96,421.33,0.3,1.06,1.66,BOMBAY
141385.21,1427.99,525.25,344.96,1.83,1.03,143530.87,422.54,1.91,-0.73,-0.15,BOMBAY
140866.28,1413.5,500.35,359.32,1.31,-0.63,142672.69,423.04,0.25,1.67,-0.1,BOMBAY
138975.67,1405.06,509.39,352.52,2.45,-0.78,140913.21,419.49,1.89,2.32,1.86,BOMBAY
137748.74,1389.31,497.15,354.42,1.15,0.78,138869.81,419.34,1.7,1.36,0.13,BOMBAY
139638.94,1378.56,473.48,377.28,2.52,0.18,140541.0,420.5,1.69,0.99,1.36,BOMBAY
132889.44,1371.3,498.21,340.71,2.13,1.08,134323.96,410.62,1.94,0.58,1.2,BOMBAY
138059.65,1460.85,540.35,334.95,0.97,2.94,143275.02,419.97,1.41,1.65,-0.48,BOMBAY
117035.1,1266.69,426.92,352.14,2.17,1.33,118016.63,386.53,1.48,0.89,1.72,BOMBAY
132853.75,1369.17,511.9,333.19,2.11,1.94,134466.95,410.95,0.48,0.62,0.03,BOMBAY
138058.98,1458.03,540.2,334.43,2.3,0.52,143273.7,419.14,0.41,0.95,0.55,BOMBAY
141383.83,1428.81,524.98,345.89,-0.26,0.08,143528.83,423.86,1.52,3.0,0.9,BOMBAY
138974.68,1404.4,510.11,351.94,1.44,0.62,140912.11,420.5,1.46,1.1,0.02,BOMBAY
144079.77,1462.3,533.64,346.39,1.79,-0.86,146415.69,427.76,-0.88,1.08,0.73,BOMBAY
138244.45,1396.53,511.85,346.2,0.42,1.56,139248.27,418.88,-0.34,2.06,0.44,BOMBAY
126502.45,1327.3,476.56,339.31,0.2,1.57,128221.91,400.45,2.62,1.12,0.82,BOMBAY
144078.25,1462.2,532.64,344.18,0.45,1.59,146415.62,429.01,0.55,0.51,0.82,BOMBAY
129807.27,1355.76,491.22,335.49,0.63,1.62,131147.41,407.14,0.73,1.58,-0.22,BOMBAY
131249.34,1375.44,520.63,323.44,3.13,1.78,132830.75,409.01,1.73,-0.38,0.63,BOMBAY
144056.54,1463.87,537.83,343.99,1.88,-0.58,145735.59,427.55,0.51,-0.11,1.04,BOMBAY
135402.43,1381.01,522.35,330.45,1.92,0.49,137617.23,415.34,1.13,1.12,2.26,BOMBAY
129806.59,1358.18,492.88,334.91,1.16,1.93,131148.24,406.37,-0.91,0.6,0.93,BOMBAY
131490.12,1368.57,483.16,345.34,1.91,1.76,132904.43,408.89,1.84,0.53,1.6,BOMBAY
137115.46,1425.37,518.62,336.34,2.23,0.79,138970.83,416.9,0.55,-0.17,2.09,BOMBAY
139521.34,1410.51,500.82,355.51,0.56,0.62,140891.62,421.82,1.31,1.93,1.3,BOMBAY
144079.99,1463.38,533.56,346.02,2.09,1.51,146413.57,429.84,1.03,-0.52,0.91,BOMBAY
126503.16,1326.75,475.79,340.92,0.8,-0.53,128220.98,400.78,1.4,1.15,2.1,BOMBAY
135896.52,1385.95,510.07,340.38,2.62,3.04,137537.76,417.71,-0.1,2.3,-0.44,BOMBAY
141952.55,1401.47,523.08,345.78,2.56,0.96,143702.84,424.23,0.6,-0.37,-0.11,BOMBAY
130070.15,1362.71,487.17,341.61,1.05,1.23,131859.08,407.82,1.53,1.25,1.9,BOMBAY
132257.51,1358.12,497.8,339.12,-0.11,1.2,133552.72,409.53,0.54,0.63,0.44,BOMBAY
134249.11,1390.58,523.95,327.77,1.61,0.72,135407.81,413.97,-0.42,0.7,1.9,BOMBAY
141518.88,1441.69,522.24,349.47,2.46,-1.34,143783.03,423.53,1.56,-0.1,2.85,BOMBAY
131251.35,1375.41,522.86,323.71,0.69,0.14,132831.38,409.57,0.38,0.41,2.25,BOMBAY
144078.72,1462.98,535.3,345.84,2.42,0.4,146414.61,429.03,-1.82,1.45,1.53,BOMBAY
140964.2,1426.38,537.35,336.53,1.78,0.52,142172.42,426.0,0.38,1.68,1.52,BOMBAY
114004.22,1278.23,450.0,324.19,3.4,1.54,115296.85,380.98,0.12,1.36,1.06,BOMBAY
135221.35,1371.33,494.23,348.65,0.03,2.03,136189.89,415.69,1.55,1.52,-0.35,BOMBAY
131248.24,1375.57,520.67,322.29,2.73,-0.52,132829.73,408.75,0.69,1.73,0.58,BOMBAY
142400.2,1430.09,525.57,347.01,0.49,-1.36,143782.76,426.76,-0.77,1.54,1.16,BOMBAY
135402.53,1383.42,523.77,331.44,3.3,0.7,137617.05,415.67,0.96,0.86,-1.12,BOMBAY
139523.99,1409.9,502.77,354.22,1.04,1.03,140892.91,421.6,0.29,2.86,0.02,BOMBAY
132851.49,1369.66,510.92,333.6,0.43,0.7,134466.55,411.6,0.45,0.45,0.05,BOMBAY
129806.52,1357.35,493.72,336.45,-0.03,1.41,131146.89,407.46,-1.1,1.31,1.53,BOMBAY
138974.02,1405.41,509.96,351.69,0.37,0.79,140911.5,420.06,-1.02,1.16,0.9,BOMBAY
138265.24,1394.7,513.15,344.86,0.72,0.74,139739.85,418.52,-0.93,0.69,3.2,BOMBAY
132850.54,1368.39,511.03,333.05,2.11,0.46,134465.78,411.07,0.41,-1.17,1.29,BOMBAY
141517.31,1443.84,523.53,346.48,3.18,0.91,143782.43,424.87,1.79,1.89,0.86,BOMBAY
126504.34,1327.17,475.78,339.21,2.11,1.86,128219.83,402.23,1.74,1.02,0.29,BOMBAY
141519.73,1443.07,523.51,346.74,2.25,-0.52,143782.67,425.66,-0.04,2.17,-0.15,BOMBAY
132851.25,1369.88,512.41,332.17,2.11,-0.46,134465.96,412.17,2.55,0.67,3.03,BOMBAY
129408.93,1350.09,484.34,340.84,2.57,-1.04,130688.26,404.98,0.61,-0.52,1.9,BOMBAY
114004.23,1278.64,452.41,321.88,2.84,0.87,115297.87,380.08,2.15,1.84,3.2,BOMBAY
137748.0,1389.46,499.11,354.27,2.22,-1.41,138868.47,420.47,1.51,1.53,0.85,BOMBAY
134251.5,1391.05,522.1,325.67,1.29,-0.64,135409.42,413.95,0.51,1.49,1.68,BOMBAY
143601.99,1404.9,515.08,357.48,0.08,0.23,145400.83,429.5,0.64,1.59,0.82,BOMBAY
137075.39,1433.07,526.17,333.3,1.96,0.75,139518.53,418.68,0.17,3.39,-0.71,BOMBAY
134011.44,1385.82,517.26,333.71,1.46,-0.28,135501.44,413.32,0.58,1.62,-0.72,BOMBAY
141952.88,1402.93,526.39,347.98,0.57,1.49,143702.02,425.08,0.87,2.45,1.42,BOMBAY
141518.79,1444.4,524.76,347.29,1.31,0.48,143782.78,424.0,2.48,0.26,0.52,BOMBAY
133759.07,1369.83,480.74,354.89,1.88,-0.71,135150.11,411.59,-0.18,2.49,1.91,BOMBAY
135899.89,1384.89,508.96,340.27,1.23,0.1,137537.15,415.93,0.54,1.03,0.6,BOMBAY
137114.92,1428.28,520.0,337.38,2.26,1.81,138968.95,416.85,1.68,1.73,1.09,BOMBAY
143604.11,1405.14,516.86,355.54,1.15,-1.61,145398.27,427.78,1.12,-0.8,3.13,BOMBAY
130070.67,1364.03,488.37,342.24,2.25,0.4,131861.53,407.23,1.81,0.35,1.61,BOMBAY
117033.38,1265.42,426.08,350.83,1.81,1.88,118019.11,386.31,3.04,2.93,1.14,BOMBAY
138776.48,1404.05,504.36,354.5,1.36,0.77,140144.55,420.99,0.59,1.48,0.69,BOMBAY
129806.29,1355.29,493.56,336.51,1.16,-2.13,131146.52,408.01,0.98,1.63,1.2,BOMBAY
137357.93,1365.88,508.02,344.06,1.31,0.83,138092.26,418.29,1.41,-0.9,1.32,BOMBAY
131487.36,1366.59,484.07,345.88,1.05,0.32,132902.78,409.87,-0.51,1.43,2.72,BOMBAY
137358.78,1365.09,509.26,343.55,2.01,1.15,138092.48,416.64,2.47,1.52,0.85,BOMBAY
130070.92,1359.35,486.36,342.72,-1.33,1.71,131860.06,406.68,0.37,0.41,2.93,BOMBAY
132398.2,1335.13,486.8,344.21,-0.27,2.13,133432.94,410.82,2.09,-1.07,1.16,BOMBAY
132254.65,1357.45,498.56,338.84,1.57,2.6,133552.53,410.81,0.92,-0.59,0.77,BOMBAY
137517.47,1418.57,519.33,338.22,2.5,0.54,139153.45,416.03,1.64,0.86,0.63,BOMBAY
132255.07,1356.72,498.99,339.71,2.96,0.29,133553.26,410.32,2.43,0.06,2.41,BOMBAY
142151.19,1378.22,501.59,360.92,2.14,0.74,143074.83,425.96,1.09,1.63,0.49,BOMBAY
131250.2,1375.25,520.6,323.48,2.24,0.79,132831.07,408.99,2.57,2.22,-0.07,BOMBAY
139639.78,1378.39,474.25,375.98,2.23,0.58,140540.18,421.61,1.34,-0.54,1.56,BOMBAY
131485.55,1368.93,484.59,345.21,2.38,-0.09,132904.54,408.81,2.12,-1.02,-0.11,BOMBAY
117034.71,1266.47,427.93,350.2,1.35,-0.89,118019.54,386.88,1.86,-0.12,2.1,BOMBAY
135222.28,1372.75,496.28,348.34,1.69,0.58,136192.18,414.35,0.06,0.44,1.78,BOMBAY
139523.66,1410.04,501.69,355.05,1.3,1.68,140893.02,420.87,0.57,1.43,1.75,BOMBAY
137076.66,1433.91,528.48,334.54,1.36,-1.06,139518.34,417.79,0.11,1.27,1.36,BOMBAY
129409.93,1349.62,484.26,341.62,1.8,1.48,130688.9,404.31,0.12,0.61,0.12,BOMBAY
126502.47,1326.95,474.99,339.86,0.05,-0.34,128218.55,401.56,2.05,3.67,1.4,BOMBAY
117034.54,1264.71,424.88,351.48,-0.59,0.25,118020.2,385.45,3.2,1.05,0.55,BOMBAY
138058.9,1460.87,539.56,334.85,1.73,1.22,143273.86,419.72,1.23,0.96,1.08,BOMBAY
138777.28,1403.72,502.93,353.49,1.65,-1.44,140143.7,421.87,0.72,0.64,1.79,BOMBAY
129408.96,1348.43,484.54,339.24,0.56,-1.45,130688.76,404.88,0.5,2.1,-0.08,BOMBAY
137888.97,1411.81,520.99,338.82,1.5,-0.08,139205.02,419.21,-0.87,0.71,4.12,BOMBAY
137357.55,1364.62,507.25,345.8,1.94,-0.52,138093.29,419.67,0.9,2.8,1.24,BOMBAY
137358.31,1362.94,505.9,346.16,3.09,1.58,138092.3,416.8,-0.34,2.01,1.13,BOMBAY
142153.69,1378.89,500.8,362.23,1.3,0.14,143074.82,425.38,0.99,-0.43,2.39,BOMBAY
139686.16,1403.75,508.84,349.6,-0.11,1.5,141092.58,421.42,0.79,3.14,1.47,BOMBAY
139638.88,1378.35,473.65,377.21,0.81,-0.18,140540.25,421.36,-1.1,1.0,0.07,BOMBAY
142591.18,1407.84,520.41,350.59,0.57,1.59,144327.5,426.53,0.41,0.24,2.6,BOMBAY
139686.2,1400.86,508.6,350.69,1.81,-0.33,141091.44,421.34,0.92,-0.16,0.04,BOMBAY
137747.27,1387.31,499.41,354.11,1.88,1.37,138867.05,419.34,1.01,2.88,0.22,BOMBAY
142591.35,1408.34,519.71,350.69,1.36,1.52,144326.07,425.11,-1.07,1.22,-0.08,BOMBAY
135221.72,1372.59,496.39,348.55,-0.22,1.71,136191.09,414.38,-0.34,0.96,1.11,BOMBAY
137075.29,1432.51,526.15,333.59,2.03,-0.15,139517.41,417.63,-0.84,-0.12,-0.1,BOMBAY
141519.2,1442.07,522.32,348.04,2.36,2.1,143784.54,425.11,-0.05,0.77,1.75,BOMBAY
134250.38,1392.89,525.71,327.08,1.85,1.19,135410.55,413.13,0.38,2.11,0.95,BOMBAY
132889.92,1375.15,499.45,338.84,0.03,1.5,134322.76,410.72,1.61,1.84,-1.0,BOMBAY
132400.07,1334.76,487.29,346.84,0.24,2.62,133434.88,410.61,0.51,1.62,-0.69,BOMBAY
141385.26,1430.63,525.69,343.17,2.51,2.04,143531.15,424.33,1.4,2.3,1.0,BOMBAY
137519.43,1418.72,521.33,338.45,-0.0,2.1,139152.11,419.7,0.07,-0.69,1.21,BOMBAY
139639.59,1379.56,475.32,376.67,-1.36,-0.92,140541.52,423.37,1.25,0.82,1.32,BOMBAY
138266.06,1396.39,511.67,346.96,2.68,1.01,139739.83,419.89,2.66,0.42,-0.07,BOMBAY
126502.92,1326.87,476.75,340.03,1.21,-1.07,128219.65,400.99,2.11,1.21,-0.74,BOMBAY
139840.28,1428.02,525.52,341.92,0.97,1.86,141670.91,420.9,-1.05,0.84,2.17,BOMBAY
134252.4,1390.77,525.55,327.09,2.9,0.37,135409.87,412.86,0.75,1.01,1.47,BOMBAY
137889.52,1410.5,520.92,337.89,1.53,-0.4,139206.69,419.89,-0.28,2.34,1.48,BOMBAY
141517.43,1440.89,523.04,348.48,2.36,0.21,143782.92,423.91,1.51,1.03,1.2,BOMBAY
141384.36,1431.0,526.57,343.62,0.21,1.86,143529.16,424.5,0.9,2.32,-0.2,BOMBAY
132850.47,1370.99,512.96,332.19,2.43,1.61,134465.93,410.31,-0.58,1.25,1.62,BOMBAY
141518.15,1444.74,521.97,347.11,1.47,-0.09,143780.26,425.53,1.07,2.35,1.18,BOMBAY
135403.56,1381.83,522.19,334.26,0.9,0.89,137618.15,416.59,-0.24,0.14,1.13,BOMBAY
142238.54,1424.94,517.52,352.29,3.1,1.38,143763.24,425.02,2.16,-1.75,0.59,BOMBAY
130071.61,1362.04,487.51,342.65,2.31,0.16,131859.93,407.63,0.18,0.52,-1.58,BOMBAY
