Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
47980.64,807.93,293.46,209.6,2.93,1.02,48450.94,249.22,0.24,0.76,1.47,2.51,0.19,-0.16,0.9,2.59,BARBUNYA
48160.04,827.21,305.63,201.84,0.71,0.96,48951.22,248.63,2.04,-0.45,2.01,1.78,1.06,-0.55,0.66,1.75,BARBUNYA
46278.31,846.34,300.43,197.09,3.15,1.51,47104.08,243.26,-0.06,0.51,-0.25,-0.8,-2.56,1.06,1.34,2.21,BARBUNYA
50486.4,981.23,324.98,198.29,1.03,1.1,51524.37,254.1,0.1,0.83,-0.18,1.84,1.14,1.96,1.42,1.72,BARBUNYA
51332.38,889.65,332.81,198.43,1.28,-0.69,52283.26,257.14,1.49,0.68,1.24,-0.41,-1.41,1.11,0.42,0.97,BARBUNYA
49307.9,866.16,304.78,208.23,2.95,-0.58,50234.75,251.17,0.1,0.91,2.31,2.52,0.23,0.28,3.02,0.86,BARBUNYA
50571.41,859.08,313.83,204.44,1.08,-0.61,51388.29,253.03,0.43,1.36,-0.02,0.62,1.55,0.64,1.17,0.11,BARBUNYA
47938.15,853.39,283.61,216.91,0.91,0.4,48827.84,246.34,0.92,-0.11,1.8,0.05,-0.81,0.38,-0.19,1.55,BARBUNYA
50166.44,873.44,309.89,205.45,0.27,1.21,50935.59,251.92,0.66,1.36,0.68,0.5,0.59,-0.38,2.09,1.35,BARBUNYA
47938.85,855.13,283.77,214.34,0.58,1.64,48827.79,247.55,1.77,-0.08,1.72,0.0,-0.59,-0.16,0.47,1.32,BARBUNYA
47885.44,872.26,327.5,186.34,0.82,-0.82,48752.08,245.53,2.49,1.51,0.34,-1.21,-0.31,-0.32,-0.18,2.03,BARBUNYA
48638.65,874.06,302.43,206.31,0.92,2.23,49596.18,248.32,0.86,1.0,0.02,2.63,0.35,-0.25,1.81,1.59,BARBUNYA
47141.43,858.47,297.31,204.0,0.54,2.75,47996.3,245.21,0.79,0.03,1.56,1.17,-0.73,0.27,0.74,1.65,BARBUNYA
51107.43,884.82,317.39,207.66,0.45,-0.51,51978.23,256.25,-0.21,1.19,0.84,2.8,0.32,0.8,0.86,2.2,BARBUNYA
48868.49,884.73,314.24,198.78,1.84,-0.78,49649.2,249.55,1.02,-0.38,0.61,1.68,-0.55,-1.94,0.19,-1.16,BARBUNYA
45012.32,851.82,300.94,191.41,3.07,0.83,45839.72,241.34,1.37,-0.11,2.51,1.64,-2.58,-0.4,0.37,1.02,BARBUNYA
43145.27,800.68,273.37,201.55,-0.03,0.72,43812.99,234.05,-0.3,-0.03,0.09,1.02,-0.27,2.0,0.51,1.55,BARBUNYA
47668.18,846.81,298.17,204.24,2.11,0.91,48448.89,245.44,1.4,0.58,-1.31,0.9,-0.03,1.42,1.07,1.05,BARBUNYA
48915.64,892.29,307.53,202.73,1.57,1.51,50027.98,248.89,0.97,2.03,-0.04,1.19,-0.35,1.72,-0.16,1.5,BARBUNYA
45011.41,852.86,299.29,191.37,2.03,-0.16,45840.82,241.38,0.99,0.16,0.43,1.97,-1.25,0.12,-0.48,1.14,BARBUNYA
48166.58,824.55,310.36,196.81,0.66,-1.53,48757.46,247.33,0.83,0.29,-1.63,-1.0,0.79,0.51,1.13,0.49,BARBUNYA
51511.01,889.11,276.0,238.34,1.45,0.96,52436.05,255.99,2.34,-0.36,0.47,1.63,-0.12,-0.1,-0.13,1.74,BARBUNYA
49776.95,862.69,301.0,214.18,0.87,1.35,50590.24,251.13,1.75,0.52,0.7,0.69,0.4,0.64,0.79,1.24,BARBUNYA
49165.79,855.14,294.26,215.76,1.59,1.36,50168.3,250.07,1.14,0.95,0.59,1.2,-0.3,1.87,0.68,0.86,BARBUNYA
47003.35,822.17,300.47,199.77,2.48,1.22,47680.02,244.98,2.2,2.0,0.75,-1.46,-0.32,0.93,0.98,0.94,BARBUNYA
50979.2,881.55,324.62,200.01,1.69,1.13,51805.03,254.43,0.83,0.65,0.02,1.14,0.84,0.08,-0.02,1.85,BARBUNYA
50575.8,859.46,314.33,206.66,-0.46,0.35,51388.41,253.55,-0.73,0.85,0.79,2.6,0.93,0.38,2.2,0.92,BARBUNYA
43121.05,836.92,295.77,185.92,0.94,1.84,44075.11,234.64,0.43,0.84,1.71,0.84,0.5,0.51,0.31,1.28,BARBUNYA
49967.25,877.38,313.82,202.93,1.86,1.25,50785.39,252.34,0.75,3.06,0.87,0.99,-0.23,0.67,-0.53,0.59,BARBUNYA
46277.45,844.76,301.28,194.78,2.16,-0.71,47102.47,242.47,2.58,-0.55,-0.73,1.63,-1.02,0.64,0.62,-0.33,BARBUNYA
50797.25,901.16,306.55,211.04,1.11,1.46,52161.85,255.18,0.11,2.83,0.59,3.34,-0.37,-0.31,-1.24,2.61,BARBUNYA
49308.85,866.09,304.14,205.01,1.96,0.17,50235.56,250.02,0.31,1.68,0.77,2.04,0.13,-0.85,-0.24,1.3,BARBUNYA
48915.97,895.7,309.63,201.77,2.91,2.42,50028.26,250.17,0.41,-0.73,0.87,2.21,-0.25,1.32,0.84,0.89,BARBUNYA
47669.03,846.65,300.86,202.8,1.17,0.66,48449.79,246.19,-0.55,0.77,0.2,2.01,-0.39,1.81,0.47,0.47,BARBUNYA
50947.11,886.1,311.87,208.04,4.34,1.16,52062.92,254.85,0.76,-0.38,1.62,1.33,0.89,-0.49,1.5,1.96,BARBUNYA
50574.71,859.37,314.86,204.88,1.8,1.09,51390.21,253.76,2.49,0.75,-0.52,1.8,0.47,-0.6,0.83,1.06,BARBUNYA
47983.06,810.16,291.93,209.79,2.37,0.58,48450.31,246.8,1.59,0.87,2.53,-1.88,-0.01,-1.27,1.92,0.51,BARBUNYA
50167.41,873.05,309.01,207.92,0.51,-0.46,50935.54,254.22,0.65,2.61,-0.41,-0.98,1.02,0.56,1.33,0.68,BARBUNYA
49989.61,910.59,328.42,194.25,1.32,1.26,51284.19,251.2,-0.55,1.49,0.11,-1.9,-0.17,0.04,0.53,-0.59,BARBUNYA
48639.56,873.28,302.4,204.99,1.7,-0.46,49596.81,248.62,3.67,-0.71,2.85,0.65,-2.58,1.06,-0.63,0.26,BARBUNYA
48164.59,824.14,309.41,198.61,2.26,1.47,48759.09,246.21,-0.27,1.22,2.0,0.28,-1.09,1.01,1.57,1.94,BARBUNYA
47143.01,858.28,296.51,202.72,1.53,1.13,47994.69,245.87,1.42,1.4,0.39,-0.73,-1.5,-0.62,2.91,3.02,BARBUNYA
44924.58,816.53,281.19,204.11,1.15,-0.7,45772.5,239.12,0.37,-0.11,0.84,0.38,1.13,-0.04,-1.2,0.85,BARBUNYA
48439.02,810.37,301.45,207.6,2.12,0.33,48882.1,248.93,0.54,1.62,3.67,0.1,-0.06,1.48,0.89,0.12,BARBUNYA
43123.1,839.13,296.21,185.79,2.96,0.79,44075.78,235.08,-0.97,1.04,1.68,1.74,-1.54,-1.37,1.04,0.35,BARBUNYA
48638.84,873.54,304.28,205.49,0.45,1.05,49542.45,249.93,0.16,1.73,1.04,1.34,-0.85,0.5,1.02,-0.01,BARBUNYA
47144.27,860.87,296.83,201.39,2.55,1.25,47994.45,246.75,1.62,2.16,0.53,1.34,0.51,1.91,0.36,1.08,BARBUNYA
48830.1,871.81,319.38,194.8,1.18,-1.08,49663.17,249.34,0.68,-0.3,1.47,0.64,1.31,-1.38,0.41,-1.01,BARBUNYA
48161.49,829.4,303.31,202.79,1.17,1.38,48951.52,247.27,0.17,0.45,1.15,-0.04,0.09,-0.21,0.42,0.36,BARBUNYA
45564.28,803.91,296.99,196.52,0.39,2.4,46120.09,240.66,2.12,2.23,0.51,0.04,0.36,1.96,0.44,-1.33,BARBUNYA
50485.92,983.32,323.84,198.09,0.52,-0.59,51524.79,254.53,0.36,2.3,-0.04,2.04,0.73,-0.21,-0.03,2.45,BARBUNYA
49317.48,886.67,310.47,200.74,1.52,0.6,50399.47,249.25,-1.14,-0.74,1.68,-0.66,0.66,-0.67,1.27,1.09,BARBUNYA
49316.36,886.26,309.45,201.9,1.45,0.99,50401.55,249.43,-1.1,2.05,1.67,-0.44,1.63,0.22,-1.36,1.15,BARBUNYA
47149.04,856.8,298.46,200.85,0.91,0.04,48089.98,247.85,0.79,-0.07,0.31,1.84,1.19,-0.14,0.82,0.26,BARBUNYA
51511.96,887.01,278.55,237.41,2.26,1.43,52434.08,256.32,2.27,1.94,2.37,0.17,0.94,-1.1,0.18,1.29,BARBUNYA
47002.56,820.56,299.16,202.15,1.37,0.1,47679.35,245.13,-1.78,0.6,-0.4,1.67,-0.91,0.68,0.76,2.29,BARBUNYA
50487.29,981.19,325.07,198.4,1.74,1.29,51525.27,252.15,1.55,1.68,1.34,1.1,0.58,0.63,2.79,-0.23,BARBUNYA
50683.53,906.41,314.75,205.95,3.14,0.39,51613.28,253.84,1.26,-2.0,0.18,-1.09,1.51,0.22,0.31,0.78,BARBUNYA
48636.77,874.87,304.11,204.96,1.94,-0.32,49542.91,249.03,1.68,0.17,1.82,0.74,1.27,-0.66,0.55,3.37,BARBUNYA
47983.06,807.81,290.82,209.85,1.36,0.52,48451.54,246.83,0.28,-1.46,-0.65,-1.67,1.71,2.17,0.55,-0.34,BARBUNYA
47668.43,845.78,299.14,202.09,3.37,1.99,48450.41,245.12,1.61,0.26,1.06,0.1,0.12,-0.61,0.57,1.57,BARBUNYA
50574.34,859.5,312.53,204.71,0.19,-0.34,51387.25,255.59,0.97,0.6,-0.3,1.45,0.03,-0.23,0.91,1.2,BARBUNYA
48439.02,810.59,299.33,207.69,2.46,3.37,48884.63,249.55,1.5,0.95,2.19,1.49,0.34,0.0,1.53,1.27,BARBUNYA
44923.03,817.17,282.8,204.2,1.67,-0.16,45770.32,237.12,0.36,2.29,1.67,1.04,0.51,0.5,1.82,1.01,BARBUNYA
47883.68,875.05,327.29,186.11,1.15,3.2,48751.18,244.95,1.91,0.78,0.67,0.22,-0.98,-0.02,2.19,1.38,BARBUNYA
46529.04,814.03,290.77,205.34,1.28,0.87,47155.9,244.56,0.54,3.04,1.66,0.99,0.89,0.61,1.09,-0.48,BARBUNYA
47144.19,858.25,294.89,201.99,1.25,0.69,47996.35,244.52,1.94,-0.28,1.24,0.83,0.74,-0.69,-0.41,0.6,BARBUNYA
50035.12,846.38,280.2,229.07,1.33,0.98,50801.46,251.69,3.29,1.42,0.13,1.07,1.22,-2.63,1.03,0.95,BARBUNYA
50166.55,892.69,313.12,206.28,1.76,-0.44,51207.65,253.03,0.98,-0.19,0.27,0.3,0.24,1.59,1.82,1.63,BARBUNYA
49968.8,879.47,313.11,202.98,3.56,-2.24,50787.54,252.85,1.49,2.75,1.32,1.94,1.46,-0.0,-0.36,2.16,BARBUNYA
48438.44,811.49,297.99,207.39,2.1,1.73,48881.86,247.7,0.24,2.22,2.48,1.99,2.06,0.66,-0.2,0.58,BARBUNYA
51108.3,885.85,316.75,206.13,-1.59,-0.16,51977.87,254.8,-0.63,1.32,-0.01,2.05,-0.39,-0.48,0.78,0.19,BARBUNYA
48638.06,873.77,301.53,203.22,1.06,-0.57,49595.96,246.82,-0.88,0.76,0.15,0.08,0.61,0.09,0.01,0.06,BARBUNYA
48636.85,874.68,303.91,206.31,1.64,0.08,49595.35,249.17,-0.44,1.34,1.27,-0.23,0.17,0.2,-0.32,-0.41,BARBUNYA
47793.94,833.85,279.89,218.48,2.56,-0.9,48528.02,246.78,1.02,0.59,-0.76,1.51,2.89,-0.39,0.04,1.13,BARBUNYA
48637.02,875.56,302.2,204.45,-0.68,1.08,49542.27,249.01,0.82,0.32,2.23,1.57,0.29,-0.92,0.82,2.17,BARBUNYA
44923.89,816.68,281.49,202.74,0.4,1.79,45771.05,239.87,-0.03,1.8,0.99,-0.63,-0.0,-0.32,1.51,-0.77,BARBUNYA
46278.59,846.96,302.31,197.79,0.57,-0.98,47101.5,243.14,0.1,-0.21,2.9,1.5,0.94,0.58,1.85,-0.46,BARBUNYA
50168.74,893.56,311.84,204.22,1.94,2.27,51210.37,252.16,0.54,0.12,0.02,1.02,-1.72,0.27,2.42,1.23,BARBUNYA
48639.37,872.9,302.06,205.92,1.56,2.27,49596.75,247.6,-0.32,0.89,0.24,0.19,1.15,2.37,1.21,-0.0,BARBUNYA
45010.98,854.39,299.88,193.52,1.23,1.29,45839.78,238.47,1.21,1.39,-0.23,0.29,2.29,0.98,1.0,0.11,BARBUNYA
47882.86,872.19,328.26,186.59,0.86,1.23,48753.64,246.95,2.14,2.96,2.29,1.51,1.96,0.07,2.28,0.65,BARBUNYA
48166.1,825.03,310.4,198.45,-0.13,-0.55,48757.48,248.24,2.6,1.46,2.22,0.55,0.09,0.32,2.33,0.67,BARBUNYA
42011.01,808.07,267.38,202.77,-0.55,1.07,43088.28,231.91,0.76,-0.37,1.18,2.38,0.89,1.68,0.31,0.06,BARBUNYA
48830.66,872.1,318.92,195.12,1.0,0.96,49662.58,249.33,0.47,0.35,0.66,1.16,0.39,-1.66,0.39,0.64,BARBUNYA
49777.32,862.19,300.19,211.78,3.44,2.23,50590.33,251.12,0.96,1.14,0.2,2.11,0.32,1.84,2.05,0.97,BARBUNYA
50167.48,874.42,308.49,206.21,3.11,1.86,50938.48,253.54,0.1,0.2,-0.54,0.33,0.22,-0.2,0.88,2.61,BARBUNYA
51511.33,889.05,275.36,235.73,-1.02,-0.97,52434.95,255.55,0.34,1.12,1.74,-0.08,0.23,0.16,0.87,1.45,BARBUNYA
49316.6,888.11,312.75,203.1,2.2,1.16,50399.35,250.9,1.05,0.47,-0.87,0.84,0.05,1.88,0.25,1.92,BARBUNYA
50169.03,874.28,309.67,206.9,0.64,0.83,50936.57,252.34,-0.33,1.69,1.23,1.59,1.46,-0.11,-0.6,0.73,BARBUNYA
50486.35,979.55,325.64,198.7,0.5,1.25,51526.02,252.38,0.23,0.53,0.26,0.44,0.18,-0.68,-0.41,3.46,BARBUNYA
49965.95,877.36,312.52,205.05,0.99,0.83,50786.59,253.28,-1.13,0.61,2.05,1.34,0.9,0.63,0.76,0.41,BARBUNYA
49967.28,878.83,313.09,203.94,0.59,0.6,50789.48,253.65,1.3,0.52,0.83,1.11,0.42,-0.64,1.48,1.69,BARBUNYA
48638.03,874.58,302.58,205.41,1.5,2.53,49595.13,249.11,1.73,1.74,0.92,-1.01,0.49,-0.36,2.66,0.61,BARBUNYA
48637.31,873.27,303.18,206.72,-0.01,0.79,49595.56,248.62,-0.16,1.28,0.29,0.14,-0.24,1.3,-1.11,1.85,BARBUNYA
50797.67,899.87,309.1,209.71,4.21,0.4,52163.72,253.63,0.91,1.28,0.36,-0.17,-1.07,0.96,-1.63,1.13,BARBUNYA
46278.18,847.43,299.89,195.64,0.73,-0.41,47101.38,242.95,2.27,1.21,-1.17,2.52,-0.58,-0.73,1.74,0.48,BARBUNYA
47795.53,833.97,280.99,217.22,0.45,0.69,48529.44,246.83,0.04,0.78,0.72,1.22,1.77,-0.07,-0.81,1.06,BARBUNYA
47940.97,855.57,282.71,215.08,1.99,1.24,48828.88,246.97,-0.38,0.9,1.93,-0.08,0.12,0.59,1.26,2.1,BARBUNYA
51107.99,886.66,317.01,205.18,0.69,-0.49,51978.62,254.53,-0.36,2.58,1.75,2.08,0.13,-0.12,1.36,0.68,BARBUNYA
41487.15,760.69,283.4,186.81,1.23,0.33,42007.35,227.98,-0.1,0.73,0.86,1.91,-0.6,-1.01,0.89,2.4,BARBUNYA
51512.65,887.58,275.91,235.42,2.41,0.96,52436.28,256.47,-0.17,0.69,1.87,0.52,1.37,0.6,-1.03,0.69,BARBUNYA
45010.36,853.89,299.46,191.99,3.38,0.61,45840.42,240.21,1.04,0.71,0.99,-0.36,-1.8,0.15,-0.25,0.04,BARBUNYA
44924.08,815.15,283.63,205.17,0.52,0.8,45771.83,240.58,0.43,1.31,1.08,0.91,-0.59,0.28,-0.28,-0.76,BARBUNYA
51512.08,886.6,278.59,237.69,1.98,0.8,52434.95,257.9,0.97,1.92,0.74,-0.5,0.13,1.19,3.37,0.71,BARBUNYA
51333.83,889.88,330.52,199.44,1.66,0.13,52283.2,254.92,1.13,1.2,1.12,-0.29,0.37,-0.59,0.61,2.14,BARBUNYA
46528.63,814.01,289.79,205.9,0.86,0.66,47154.42,241.97,1.32,1.78,0.99,2.19,0.55,1.6,2.86,1.79,BARBUNYA
47142.28,859.38,297.87,204.31,2.7,-0.46,47997.96,245.17,-0.1,0.46,1.84,1.09,-1.71,-1.68,1.64,-2.0,BARBUNYA
49991.6,913.04,329.12,194.24,0.15,1.47,51286.72,253.55,0.29,-1.95,1.0,1.52,-0.4,-0.37,0.76,0.74,BARBUNYA
50798.37,900.98,309.21,210.39,0.67,-1.02,52165.39,254.04,1.12,3.18,0.77,0.3,1.1,-0.27,0.93,0.83,BARBUNYA
45652.55,840.33,303.19,191.76,1.8,1.64,46601.52,241.53,0.98,2.62,1.82,1.31,0.53,-0.49,0.81,-0.05,BARBUNYA
50036.25,849.92,279.39,228.59,0.21,0.42,50800.8,253.96,1.22,1.42,3.31,0.51,1.85,0.33,1.21,-0.84,BARBUNYA
49309.1,868.74,304.88,206.04,2.39,-1.06,50235.4,250.44,-0.21,0.56,1.49,1.36,-0.38,-1.23,0.74,-1.34,BARBUNYA
49165.91,856.71,296.77,213.67,2.77,2.77,50167.42,249.08,1.68,1.8,0.99,0.29,1.44,-0.11,-1.06,2.19,BARBUNYA
48639.67,875.54,303.42,204.46,0.35,-0.85,49541.56,249.38,1.26,0.3,0.75,0.56,-0.12,0.54,0.2,-0.28,BARBUNYA
48160.94,831.03,303.77,204.4,1.85,0.71,48949.95,247.48,2.08,0.26,0.22,1.01,1.13,-0.96,-0.58,1.35,BARBUNYA
49756.93,868.8,332.33,191.17,1.09,0.6,50782.83,252.33,0.8,4.58,0.63,1.24,0.34,0.68,0.43,0.93,BARBUNYA
51331.03,890.38,329.8,197.38,1.68,0.65,52284.62,257.54,-1.25,-0.16,1.09,0.47,2.15,0.08,0.51,2.39,BARBUNYA
50709.68,876.29,316.09,206.36,2.54,1.69,51454.91,253.11,1.23,1.91,0.82,1.92,-1.52,-0.11,1.67,0.09,BARBUNYA
