Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Class
31334.48,636.4,217.03,183.79,0.39,0.61,31599.01,199.78,1.69,1.57,1.81,SEKER
32113.57,648.56,223.95,183.43,1.62,0.67,32392.68,201.88,0.89,1.85,1.68,SEKER
28733.27,637.05,201.78,183.2,0.8,1.42,29170.98,190.94,0.94,1.69,1.67,SEKER
30519.58,629.59,216.01,183.04,0.59,0.25,30844.5,197.12,3.09,-0.23,-0.37,SEKER
30278.27,634.84,211.97,182.98,1.53,0.39,30599.28,196.63,1.72,1.01,1.11,SEKER
31201.71,640.62,214.7,185.03,1.42,-0.23,31556.84,198.31,0.16,-0.55,-0.04,SEKER
30008.27,647.49,212.14,182.22,2.02,-0.38,30723.35,196.9,-0.65,0.88,1.62,SEKER
31572.22,674.09,217.05,187.14,-0.03,1.13,32197.94,202.08,1.61,1.1,-0.38,SEKER
31822.38,660.28,221.96,182.82,2.65,0.99,32274.57,200.5,1.26,1.47,1.03,SEKER
32064.9,670.84,237.0,174.52,1.82,0.86,32480.5,201.48,2.04,0.6,1.71,SEKER
31270.82,638.6,212.57,185.97,0.72,-0.47,31592.84,199.8,-0.02,-0.24,0.91,SEKER
30277.75,634.66,213.85,182.16,1.6,0.93,30600.92,197.08,0.79,1.38,1.56,SEKER
30280.04,634.74,211.7,181.48,1.86,-0.03,30599.97,197.04,-0.22,0.72,0.36,SEKER
31156.49,643.12,216.34,185.3,1.53,2.33,31492.68,198.87,1.29,0.87,0.86,SEKER
28733.82,639.23,199.58,181.8,2.11,-0.55,29171.7,190.69,1.01,0.86,-0.49,SEKER
31819.81,650.97,215.04,190.54,1.59,1.73,32168.25,202.25,0.38,1.06,1.48,SEKER
31201.39,639.0,214.51,185.37,1.15,-0.73,31556.83,200.27,1.36,0.36,0.51,SEKER
31203.31,641.81,214.53,183.24,1.91,0.06,31572.29,200.81,2.3,0.87,-2.2,SEKER
32217.22,652.07,222.02,184.42,2.95,-0.93,32566.35,201.6,1.37,1.3,0.04,SEKER
28396.69,611.18,209.86,172.47,0.87,-1.34,28714.88,191.01,0.87,-0.59,1.61,SEKER
32216.07,654.64,220.85,184.07,1.68,0.57,32565.32,203.16,0.96,0.43,0.29,SEKER
31158.01,641.24,212.95,188.79,0.24,1.02,31474.76,197.3,-0.58,0.02,1.06,SEKER
32232.52,664.54,220.65,185.92,2.49,1.42,32709.34,202.47,1.23,0.57,1.6,SEKER
31701.64,653.93,215.87,187.73,1.89,-0.74,32093.26,202.74,1.51,0.78,1.65,SEKER
31158.47,644.37,214.74,183.66,0.59,0.69,31490.85,200.01,1.69,0.68,0.64,SEKER
31156.82,641.57,217.08,183.63,1.83,-0.16,31490.06,199.59,0.86,1.25,0.7,SEKER
31105.62,639.87,213.85,185.43,1.13,0.67,31423.56,199.42,1.51,1.03,0.59,SEKER
32059.43,643.17,215.35,189.24,0.33,-1.66,32301.9,203.49,1.75,2.22,0.13,SEKER
32065.97,669.32,237.21,173.13,1.74,1.43,32482.04,201.19,0.58,0.67,0.31,SEKER
32113.63,649.03,222.6,182.92,-0.14,2.3,32393.11,200.85,0.8,0.16,1.12,SEKER
31837.99,656.54,227.53,180.98,-0.49,-0.24,32237.47,201.4,2.03,1.05,0.74,SEKER
31703.61,656.81,215.61,186.19,2.9,0.25,32093.02,201.11,-1.31,1.38,1.98,SEKER
30278.99,636.29,212.95,182.0,1.02,0.79,30599.4,195.43,1.87,1.19,-0.52,SEKER
32109.29,663.07,224.71,183.82,1.47,2.58,32565.34,201.24,-0.49,1.03,1.65,SEKER
31675.01,658.22,236.63,172.13,3.28,0.01,32007.44,201.7,0.41,0.87,0.96,SEKER
32109.03,664.01,224.58,182.24,1.8,1.39,32567.1,203.32,-0.49,0.58,0.1,SEKER
31821.59,651.17,215.14,188.75,1.74,1.22,32167.94,201.71,0.54,1.67,0.99,SEKER
31202.57,640.6,215.16,185.67,0.95,2.71,31557.96,199.21,1.22,-0.13,-0.53,SEKER
32055.37,643.8,216.79,187.99,2.08,0.32,32301.64,201.58,0.58,2.49,1.79,SEKER
31969.64,640.86,213.77,191.4,0.34,0.36,32245.65,201.09,-0.55,1.14,2.85,SEKER
31991.44,639.31,213.94,192.13,1.03,0.63,32257.84,204.28,1.05,1.47,0.68,SEKER
30139.47,620.47,204.6,190.6,-0.66,0.83,30417.06,194.79,2.04,1.49,2.3,SEKER
32213.13,657.42,220.56,186.55,0.45,0.55,32586.19,200.91,1.42,2.01,0.94,SEKER
31335.7,635.25,216.15,185.02,2.19,0.73,31601.23,200.47,0.54,1.04,2.01,SEKER
31992.87,640.34,211.3,189.66,0.84,0.89,32257.38,200.61,1.83,1.59,1.29,SEKER
31334.65,634.09,218.46,183.53,1.4,1.28,31597.9,198.51,1.86,2.14,1.32,SEKER
32108.93,664.18,224.37,181.55,0.88,0.89,32567.87,201.1,-0.19,0.28,2.33,SEKER
31271.53,638.87,212.73,187.96,2.15,1.64,31591.22,198.79,0.44,1.09,1.86,SEKER
31913.86,640.38,215.26,189.64,0.74,-0.81,32183.78,200.63,1.23,2.2,0.57,SEKER
31637.34,655.58,230.37,173.93,0.51,0.18,32045.44,199.92,2.1,0.07,-0.47,SEKER
31106.48,640.42,215.35,183.06,2.42,2.27,31422.73,197.42,-1.36,0.61,0.49,SEKER
31335.15,635.11,218.53,185.63,1.98,0.86,31599.36,198.93,0.6,0.75,0.04,SEKER
32113.08,647.57,221.76,183.97,0.6,0.63,32393.44,201.54,0.68,-0.17,2.14,SEKER
32015.86,652.69,213.32,191.47,-0.13,1.23,32374.0,199.81,1.16,0.32,2.31,SEKER
32025.14,654.82,231.01,176.11,0.1,0.74,32348.88,202.05,1.3,-0.29,1.47,SEKER
31108.9,640.42,216.3,185.14,1.28,-0.64,31422.59,197.53,0.33,0.38,0.67,SEKER
30277.57,635.7,213.35,181.92,0.99,-0.02,30601.92,195.37,0.18,-0.17,0.56,SEKER
32056.35,642.25,214.23,188.75,-0.57,0.22,32300.36,201.21,-0.17,0.21,-0.33,SEKER
31179.0,637.95,214.0,185.62,0.39,0.1,31521.98,198.67,0.72,1.38,0.7,SEKER
32166.97,655.54,217.88,188.2,0.48,0.9,32522.99,201.76,1.16,2.16,-0.73,SEKER
31090.55,635.75,211.01,188.47,1.76,-0.36,31459.15,199.79,0.81,0.68,0.54,SEKER
32114.23,648.41,223.34,183.96,1.79,1.25,32393.08,201.48,0.33,1.0,-0.49,SEKER
31157.68,640.11,211.55,186.47,0.38,-0.56,31473.76,198.34,0.59,2.05,1.22,SEKER
31107.32,640.64,212.61,184.14,2.59,1.42,31421.91,197.2,-0.25,0.61,1.19,SEKER
31374.46,637.58,219.73,181.84,-1.58,-0.57,31602.82,200.45,-0.2,1.07,2.51,SEKER
31271.42,641.09,212.74,187.02,0.46,-0.15,31593.42,200.64,-0.29,-0.53,1.98,SEKER
32251.38,644.07,221.61,183.89,1.39,1.32,32512.32,204.43,-0.28,0.7,-0.75,SEKER
32213.12,658.69,219.07,184.94,0.66,0.93,32584.35,203.76,0.46,1.38,1.91,SEKER
30478.71,669.56,210.43,182.06,0.99,-0.08,30968.87,197.88,0.09,-0.13,0.92,SEKER
32113.36,649.66,222.39,184.22,0.83,1.56,32394.12,202.79,0.44,0.35,-0.37,SEKER
31675.17,656.09,235.96,171.36,2.25,0.94,32008.48,202.19,1.12,1.71,0.7,SEKER
31271.04,639.51,211.83,187.8,2.67,0.69,31592.31,199.36,1.32,0.79,-0.15,SEKER
32113.57,647.26,222.1,183.06,-0.24,-0.41,32391.76,202.59,0.89,1.65,3.49,SEKER
30279.9,635.96,212.62,181.41,3.8,1.09,30600.37,197.87,0.66,0.8,1.44,SEKER
32039.27,647.45,223.87,181.71,-0.07,-0.14,32309.23,202.57,-0.9,1.59,0.64,SEKER
31272.59,640.56,211.89,186.94,1.48,0.09,31594.13,199.11,1.09,0.13,0.55,SEKER
31703.36,657.86,216.02,187.26,2.24,1.52,32092.28,200.78,0.27,1.17,0.99,SEKER
32038.15,646.14,225.71,182.53,0.8,-0.16,32308.03,201.69,-0.86,-0.04,2.35,SEKER
31769.02,650.36,222.18,180.93,0.7,1.54,32172.97,203.04,0.42,1.44,2.72,SEKER
31201.59,642.69,216.18,183.92,2.23,0.88,31572.71,199.3,0.34,2.12,1.22,SEKER
32251.97,644.77,220.74,186.24,2.52,0.11,32513.57,201.68,0.49,-0.39,2.11,SEKER
30685.97,636.33,212.51,183.21,-0.53,0.38,31044.41,196.03,0.26,-0.52,0.77,SEKER
31702.55,655.42,216.05,188.3,0.95,0.58,32093.87,202.46,0.59,1.21,0.51,SEKER
32249.56,643.98,221.13,185.9,1.68,0.02,32511.95,201.55,0.18,0.51,-0.21,SEKER
28393.07,608.41,206.09,173.97,2.35,-1.58,28713.57,191.94,-0.26,0.73,1.59,SEKER
31201.94,646.19,213.67,184.4,0.55,0.24,31573.8,200.11,1.02,0.93,0.98,SEKER
32015.03,652.86,211.16,193.28,-0.78,1.15,32374.32,200.7,1.56,2.66,-0.39,SEKER
29380.44,623.79,212.52,174.1,-0.19,0.72,29690.48,192.77,0.49,1.24,1.95,SEKER
28733.65,638.36,200.96,183.54,2.11,0.61,29171.29,191.85,2.29,0.12,-0.03,SEKER
31531.54,638.26,214.08,188.48,1.1,0.81,31791.04,200.77,-1.16,-1.7,-0.86,SEKER
32114.57,647.52,222.83,184.59,1.93,1.54,32393.81,201.55,2.36,0.47,-0.0,SEKER
32025.84,655.11,230.03,178.38,-1.32,1.69,32348.49,202.18,2.15,0.88,0.88,SEKER
31675.26,656.68,237.02,171.41,-0.58,1.2,32008.81,200.24,-0.5,0.08,0.41,SEKER
31574.55,673.51,217.62,186.5,2.63,1.29,32195.22,202.33,2.18,1.12,0.27,SEKER
31811.44,644.3,223.85,181.05,1.42,0.87,32052.27,202.03,0.86,0.93,1.03,SEKER
32212.14,657.97,222.35,185.35,2.44,1.11,32585.91,202.09,1.03,2.17,0.22,SEKER
31090.13,637.16,210.81,188.52,0.74,2.61,31457.47,200.25,1.45,0.78,-1.39,SEKER
30684.73,636.46,212.93,184.86,2.01,-1.63,31042.9,196.97,0.33,-0.06,0.66,SEKER
31991.85,639.91,211.37,191.11,-0.1,1.66,32258.47,201.72,0.03,0.43,0.57,SEKER
31201.4,644.14,216.57,183.27,0.2,0.74,31573.58,199.41,0.88,0.71,0.48,SEKER
30279.64,634.97,212.54,181.93,1.64,-0.62,30599.19,197.24,2.38,2.2,-0.92,SEKER
32067.22,669.06,236.43,173.72,0.42,1.28,32480.94,202.55,0.22,-0.61,0.63,SEKER
31680.84,646.03,211.69,190.35,1.77,0.67,32025.94,202.09,-0.46,2.11,1.01,SEKER
31703.83,657.31,215.61,185.03,0.03,0.71,32093.34,201.3,2.26,1.09,-0.19,SEKER
31823.82,663.12,223.48,182.52,1.09,-0.68,32274.39,203.42,-2.64,3.1,2.36,SEKER
31177.48,638.96,214.96,186.77,1.61,1.01,31519.05,199.18,1.88,1.52,1.13,SEKER
32166.64,654.05,216.44,189.58,0.85,-0.68,32519.48,202.34,0.48,1.82,0.28,SEKER
32035.56,644.01,226.02,180.55,0.78,0.16,32308.14,202.23,0.41,0.68,1.92,SEKER
28733.45,639.47,199.6,182.36,0.36,-1.03,29172.35,189.32,-1.7,2.95,-1.7,SEKER
31202.36,638.52,213.46,184.88,1.56,0.09,31556.87,198.61,0.7,0.19,1.38,SEKER
30916.02,640.15,213.71,184.41,2.56,-0.08,31278.69,198.71,1.4,0.92,1.72,SEKER
31159.56,643.57,216.71,182.61,1.38,-0.87,31492.85,198.91,-0.99,2.55,0.5,SEKER
31704.44,655.76,215.86,184.89,0.32,1.68,32093.01,200.08,-0.47,0.76,0.02,SEKER
31990.72,641.61,213.43,191.82,2.43,0.86,32256.27,203.04,2.06,-1.71,0.84,SEKER
28394.43,611.29,207.46,174.67,0.42,0.01,28716.05,191.37,1.6,1.17,0.36,SEKER
31994.26,654.21,211.85,192.73,2.79,-1.54,32389.54,201.28,1.2,0.46,1.2,SEKER
30477.46,672.14,209.82,183.24,1.63,0.07,30969.23,196.55,-0.85,1.69,0.8,SEKER
31913.84,641.49,215.25,188.12,1.71,0.04,32183.63,200.15,0.38,0.0,2.37,SEKER
32217.68,654.28,223.33,185.53,1.4,1.74,32567.07,202.74,-0.27,3.18,1.58,SEKER
32107.98,663.25,224.33,181.83,1.33,2.26,32567.75,202.11,-0.35,1.98,0.86,SEKER
30684.33,635.8,214.2,183.01,0.35,0.21,31042.44,197.48,0.7,0.95,1.91,SEKER
31529.94,639.47,212.13,187.45,0.79,1.21,31791.33,198.76,0.34,1.7,1.2,SEKER
31674.61,656.21,237.73,171.69,2.68,-0.01,32006.76,200.74,-0.68,1.28,2.72,SEKER
31271.98,636.45,212.32,187.37,0.5,-0.28,31594.85,197.98,-0.79,0.78,1.19,SEKER
31748.13,641.3,220.69,185.43,-0.81,0.21,32021.24,200.68,1.14,-0.39,0.1,SEKER
32113.91,648.71,224.96,185.48,2.54,1.44,32393.28,201.35,0.97,-0.33,0.79,SEKER
32107.93,664.14,225.41,182.22,0.26,0.21,32567.39,202.72,0.5,0.82,0.23,SEKER
31177.99,638.11,211.94,186.75,0.06,0.84,31520.71,197.7,1.58,-0.34,3.06,SEKER
31273.04,636.84,211.96,187.63,2.88,1.72,31594.73,198.29,0.71,-0.79,-0.02,SEKER
31571.63,673.68,217.29,184.56,2.51,0.63,32197.43,200.55,2.19,1.85,0.36,SEKER
32025.91,654.76,231.61,177.34,-0.0,0.31,32349.83,201.33,1.1,0.71,1.75,SEKER
29377.59,624.24,212.92,175.29,0.95,0.46,29691.22,192.37,0.6,-0.58,1.98,SEKER
31573.17,672.27,218.07,184.34,1.17,0.39,32197.61,200.34,0.21,2.77,2.48,SEKER
31573.62,673.04,216.82,182.82,-0.61,1.62,32197.33,201.36,-0.16,0.36,-0.81,SEKER
32013.38,654.79,213.26,190.15,1.37,1.75,32374.21,202.51,2.32,2.03,0.25,SEKER
30477.23,672.34,213.95,183.62,1.2,0.34,30967.92,197.49,0.54,0.9,2.17,SEKER
32042.31,652.78,214.56,190.76,1.04,0.54,32394.69,202.12,-0.05,0.17,1.34,SEKER
31202.44,643.08,215.04,183.65,1.13,0.78,31574.18,199.99,0.49,1.99,2.26,SEKER
32232.52,666.32,222.26,185.16,0.97,2.09,32712.23,201.83,2.55,0.53,0.92,SEKER
32232.8,665.2,221.21,184.46,2.23,-0.7,32708.74,201.31,2.43,2.83,0.57,SEKER
31158.35,642.93,211.58,186.74,2.24,-0.34,31472.58,198.88,0.58,0.61,2.43,SEKER
30915.12,639.58,213.35,183.48,-0.94,0.6,31280.7,197.85,0.8,2.12,0.82,SEKER
31374.61,637.58,219.4,182.97,0.09,-0.02,31604.7,200.51,1.69,3.04,1.52,SEKER
31635.28,656.94,229.78,175.1,0.94,1.57,32044.98,201.37,1.63,1.03,0.78,SEKER
32233.55,663.74,220.47,184.88,1.42,1.59,32709.9,202.09,2.61,2.13,1.26,SEKER
31374.77,637.75,219.03,182.12,1.54,3.22,31602.99,200.18,0.47,-0.4,2.12,SEKER
28732.5,638.8,200.22,184.72,0.15,0.12,29172.36,190.86,0.07,1.96,-0.18,SEKER
31821.71,648.44,215.2,190.32,-0.09,0.06,32168.17,203.02,1.52,0.47,1.84,SEKER
32114.31,646.76,223.5,181.91,2.75,0.86,32391.8,201.66,-0.53,1.14,0.83,SEKER
31971.24,639.59,211.55,189.47,0.29,0.66,32245.43,202.75,2.81,-0.47,-0.19,SEKER
31824.36,660.2,223.37,183.0,2.24,1.73,32273.74,201.9,-0.54,1.02,2.13,SEKER
31995.12,655.48,212.28,192.52,2.48,1.6,32392.29,203.27,0.08,-1.81,1.59,SEKER
31200.49,644.88,215.8,185.52,3.61,-0.64,31572.96,198.8,0.77,-0.62,0.24,SEKER
31993.25,652.45,210.97,191.41,1.09,0.66,32391.65,202.48,1.03,0.58,1.8,SEKER
28396.25,611.78,208.9,172.81,2.51,0.69,28713.76,189.19,0.06,0.18,1.6,SEKER
30916.7,640.53,213.94,183.83,1.07,0.68,31277.85,198.62,1.27,0.67,1.96,SEKER
31812.8,641.82,225.85,181.25,1.04,0.36,32050.99,200.73,2.64,2.18,1.55,SEKER
31674.06,658.59,235.42,171.68,0.31,1.3,32009.78,199.54,0.67,2.95,1.43,SEKER
31768.36,650.42,221.95,183.88,0.59,1.16,32172.77,200.78,1.42,1.87,-1.35,SEKER
30915.9,642.51,213.52,184.53,0.94,0.77,31280.23,196.93,0.65,1.97,1.62,SEKER
32012.49,651.48,212.66,192.48,1.85,-1.08,32374.87,201.82,3.25,1.62,1.54,SEKER
31375.24,637.55,221.32,182.1,0.61,2.06,31604.27,199.67,0.31,1.08,1.42,SEKER
31769.42,650.88,220.56,184.52,0.52,2.92,32173.17,201.86,1.14,2.05,0.44,SEKER
30685.09,636.4,216.54,183.23,0.65,-0.65,31045.3,198.33,0.77,2.64,1.92,SEKER
31824.48,662.43,224.51,183.11,0.87,1.01,32273.75,200.5,2.44,-0.23,-1.03,SEKER
31993.54,655.44,213.89,193.62,1.81,0.28,32391.43,202.14,0.36,1.32,1.31,SEKER
31746.7,641.96,221.65,185.59,1.91,1.56,32021.2,202.43,1.19,1.46,0.96,SEKER
31769.35,649.51,219.72,183.77,1.42,0.3,32172.97,201.65,0.21,1.29,0.37,SEKER
31572.82,670.92,216.29,185.78,0.91,-0.31,32198.05,200.27,1.16,0.62,0.25,SEKER
32055.33,641.14,214.03,188.34,1.35,2.12,32301.55,201.61,-1.7,2.29,-0.3,SEKER
28397.01,609.0,208.46,173.03,0.68,1.07,28716.29,189.9,0.93,0.56,-0.51,SEKER
31202.66,640.03,215.01,183.86,2.79,1.47,31557.57,200.18,-0.36,1.79,1.24,SEKER
32043.83,653.93,214.39,188.31,-0.02,0.69,32394.5,202.99,0.14,0.61,2.52,SEKER
32044.7,652.45,215.01,189.73,0.05,-0.95,32394.14,204.15,0.48,-2.04,1.02,SEKER
31681.92,646.43,207.96,193.07,0.42,1.38,32023.98,199.23,-1.01,1.04,0.49,SEKER
28734.74,638.16,201.34,183.81,1.56,-0.34,29172.34,190.5,1.33,0.4,0.83,SEKER
30478.66,670.23,210.83,186.28,-0.6,0.43,30969.64,196.13,1.77,-0.24,1.18,SEKER
31105.82,639.4,214.37,185.21,1.42,1.13,31422.73,200.29,-0.37,3.44,0.31,SEKER
31993.47,640.17,213.88,190.33,2.92,-0.29,32258.28,202.75,0.74,0.54,1.96,SEKER
30477.31,669.53,212.62,185.56,1.59,-0.08,30969.08,195.47,0.07,1.79,1.94,SEKER
31572.51,674.27,219.15,184.42,2.3,0.02,32198.81,200.3,0.74,-0.11,0.68,SEKER
31991.84,639.95,214.3,192.35,1.61,1.99,32258.39,200.56,0.84,-0.35,0.4,SEKER
31993.53,655.48,211.92,193.47,-0.21,-0.8,32391.0,201.87,2.0,1.71,1.34,SEKER
31372.99,636.78,218.6,182.11,1.78,1.15,31604.51,200.4,1.47,1.2,0.77,SEKER
32108.48,662.64,224.42,182.21,1.53,0.7,32568.98,202.97,0.61,2.3,0.39,SEKER
30476.93,669.19,209.18,183.29,1.65,1.34,30969.09,196.31,0.44,0.85,-1.95,SEKER
31746.41,641.6,219.25,183.53,1.92,0.83,32018.93,200.26,1.06,0.88,1.62,SEKER
30009.09,646.26,210.33,183.24,-0.2,-0.07,30723.86,195.23,0.77,1.21,0.4,SEKER
31375.1,637.1,218.0,182.13,0.59,0.49,31605.39,199.68,1.0,3.09,0.89,SEKER
28394.73,611.57,208.6,172.67,0.02,0.07,28715.47,189.61,1.38,-0.4,1.06,SEKER
31821.15,647.57,215.27,190.69,1.62,0.1,32168.79,203.34,0.79,-0.28,0.02,SEKER
31991.5,641.66,213.53,193.04,0.72,1.14,32256.76,200.34,2.87,0.5,0.52,SEKER
32213.51,658.81,222.75,185.81,0.88,0.67,32584.38,201.07,0.81,0.17,1.72,SEKER
31835.3,655.86,222.96,179.02,1.6,1.06,32238.53,201.29,0.03,0.54,0.39,SEKER
31530.4,639.82,210.92,187.65,1.36,2.01,31790.9,197.72,1.77,-0.01,1.16,SEKER
28395.03,609.42,208.32,176.09,1.04,-0.14,28714.88,191.72,2.88,2.02,2.53,SEKER
31178.08,636.23,213.1,185.51,2.74,0.09,31520.11,200.18,1.87,1.87,0.71,SEKER
30684.77,634.15,213.92,184.24,0.16,0.55,31046.22,197.19,1.48,1.89,1.88,SEKER
31089.07,639.63,210.35,188.01,1.5,1.43,31457.46,198.96,1.39,2.79,1.98,SEKER
31822.79,661.89,222.28,180.93,2.0,-0.41,32274.52,199.49,0.89,0.87,-0.88,SEKER
31091.54,638.34,209.46,189.12,2.49,-1.47,31459.06,199.01,0.02,0.86,2.05,SEKER
31373.17,636.42,220.8,181.49,0.45,0.71,31603.26,199.39,1.57,-0.41,1.38,SEKER
31201.79,643.58,216.22,186.25,2.08,2.66,31572.61,199.94,1.1,-0.59,1.47,SEKER
31107.32,640.47,214.83,184.43,-0.7,1.05,31422.04,198.36,-1.02,1.77,0.7,SEKER
31703.75,657.38,216.92,187.28,0.15,0.77,32093.71,200.77,-0.68,3.7,2.84,SEKER
31178.62,636.87,212.5,186.56,-0.15,-0.32,31518.94,197.29,2.48,0.73,1.58,SEKER
32219.48,653.67,223.32,182.28,1.92,0.98,32566.81,202.59,0.61,-0.73,2.27,SEKER
31202.98,646.06,216.2,183.86,2.61,0.17,31572.07,198.76,1.35,1.94,1.03,SEKER
31334.26,634.6,218.39,185.26,0.71,0.22,31599.92,200.48,0.21,2.26,1.81,SEKER
32113.46,649.11,223.85,184.18,2.54,2.16,32392.85,204.13,1.4,-0.82,0.58,SEKER
31574.15,673.38,217.49,184.64,0.73,0.81,32194.91,199.05,-0.1,1.12,1.39,SEKER
31574.82,672.43,219.13,186.4,1.08,1.09,32196.07,199.51,1.4,1.29,0.17,SEKER
32109.11,662.62,224.77,181.12,1.93,1.01,32567.54,202.98,3.19,-0.18,1.98,SEKER
30280.55,633.4,209.7,179.0,0.45,1.2,30600.14,196.56,1.34,-0.41,3.29,SEKER
31157.41,641.42,218.13,183.38,0.2,-0.92,31490.93,197.51,0.29,1.23,2.73,SEKER
31272.88,636.08,213.26,185.64,1.07,0.96,31593.3,197.08,0.63,1.56,0.98,SEKER
31810.74,641.65,223.1,181.18,0.1,1.06,32051.75,202.34,2.13,2.76,-0.48,SEKER
31822.73,662.5,222.68,181.14,0.6,-0.97,32275.69,202.06,1.72,0.43,0.82,SEKER
31972.92,640.07,213.36,189.67,1.18,-0.27,32245.92,202.62,0.61,0.69,1.08,SEKER
32055.64,642.59,216.85,189.54,1.64,0.14,32301.08,202.06,1.06,2.34,0.2,SEKER
31205.23,639.83,215.18,184.36,1.51,1.91,31559.32,199.87,0.76,-0.78,-0.3,SEKER
30477.83,669.6,212.4,183.51,1.78,1.09,30968.4,196.86,1.36,0.13,1.57,SEKER
32214.39,658.36,222.42,185.39,1.89,1.6,32585.59,202.03,1.05,1.5,0.96,SEKER
28394.71,611.9,208.65,174.22,-1.17,0.82,28714.38,191.27,1.11,1.26,2.07,SEKER
31836.83,656.88,224.84,181.13,0.4,-0.68,32239.82,200.84,0.79,1.22,0.99,SEKER
31089.54,639.21,209.25,189.57,0.6,-1.07,31458.34,197.42,1.06,1.55,1.67,SEKER
31334.58,633.82,216.3,185.32,0.98,1.14,31598.42,199.04,0.58,2.9,-0.16,SEKER
31203.35,641.51,215.23,184.06,2.16,0.36,31558.06,200.57,1.28,2.48,0.26,SEKER
31809.99,641.26,223.17,182.79,1.13,-1.22,32050.56,201.74,1.21,1.01,1.15,SEKER
32024.14,655.06,231.87,177.69,1.25,1.0,32348.84,201.94,2.44,0.86,1.08,SEKER
30279.1,634.56,212.12,181.56,1.71,0.17,30601.01,195.03,1.38,1.03,-0.44,SEKER
31091.02,639.07,210.62,191.14,1.35,0.22,31458.58,199.01,1.63,2.63,2.81,SEKER
30139.87,620.04,201.61,190.56,1.55,0.55,30416.64,194.18,-0.15,0.91,1.61,SEKER
31808.25,642.86,224.14,181.68,1.23,1.11,32051.37,202.43,-0.48,0.92,3.24,SEKER
31702.62,656.62,216.69,187.93,4.16,1.16,32092.84,200.66,0.18,0.53,1.36,SEKER
31271.77,638.41,211.49,186.82,-0.4,1.69,31593.48,198.31,0.04,2.04,1.87,SEKER
31994.24,640.07,212.04,190.9,1.76,1.79,32258.99,203.56,0.01,1.03,0.97,SEKER
29381.26,624.34,213.36,176.13,2.57,0.29,29690.94,192.97,1.65,0.57,0.9,SEKER
28394.65,609.27,208.74,174.3,1.64,1.0,28715.07,190.33,0.84,0.66,3.02,SEKER
31158.01,642.38,218.25,183.46,1.93,1.74,31493.2,200.15,2.38,0.24,0.54,SEKER
31990.9,640.52,211.27,190.52,0.71,0.31,32257.78,202.86,0.21,1.93,1.29,SEKER
30476.64,669.93,210.29,184.21,1.56,-1.37,30970.49,195.41,0.3,-0.08,0.38,SEKER
31177.15,634.86,211.87,187.94,2.42,2.14,31518.5,200.11,2.21,0.81,0.91,SEKER
31822.79,663.92,223.52,180.96,1.09,1.57,32274.44,201.96,0.01,2.29,2.65,SEKER
30141.01,620.2,201.29,190.06,1.18,1.45,30417.03,198.08,1.53,1.28,2.23,SEKER
32026.25,654.9,232.46,177.95,1.3,1.18,32350.13,202.13,0.19,1.2,0.23,SEKER
30836.17,631.25,217.29,178.83,0.81,2.61,31119.94,198.01,1.73,0.77,1.02,SEKER
31768.83,650.27,219.94,183.29,0.16,0.31,32172.48,200.14,-1.05,3.13,2.02,SEKER
32167.83,654.75,218.92,188.39,1.23,0.45,32519.01,203.37,-0.14,0.21,2.17,SEKER
