Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Class
35797.66,742.55,293.93,154.48,1.43,1.58,36552.08,213.61,0.57,0.78,0.35,HOROZ
38969.44,770.22,313.75,158.36,1.19,1.59,39358.51,222.66,0.24,1.27,1.2,HOROZ
34952.81,706.38,272.43,164.52,3.2,-0.56,35401.87,211.19,-0.15,0.18,0.38,HOROZ
34196.61,688.3,265.58,166.28,2.16,-0.6,34637.92,209.61,-0.5,0.88,1.77,HOROZ
34584.76,727.76,283.45,153.09,1.75,0.07,35278.16,209.89,1.53,2.09,-0.11,HOROZ
35868.34,705.22,265.66,171.62,1.17,3.09,36265.54,214.23,0.67,2.28,0.08,HOROZ
38059.24,757.62,303.75,159.99,2.46,1.52,38479.44,220.82,1.28,1.89,1.11,HOROZ
38531.97,777.0,316.96,154.98,4.65,1.15,39014.63,221.88,-0.76,0.49,1.91,HOROZ
34585.54,729.56,284.9,156.53,0.4,0.07,35277.27,209.06,1.23,1.82,0.46,HOROZ
39211.43,772.56,314.99,160.04,3.73,1.29,39692.96,223.92,1.66,0.66,2.1,HOROZ
37600.47,749.83,299.97,161.15,5.14,0.6,38280.18,218.67,1.04,-0.39,0.4,HOROZ
34413.91,708.09,278.6,161.58,1.34,1.26,34772.27,209.29,2.27,1.33,0.54,HOROZ
37469.79,764.67,314.47,153.82,1.26,0.82,38008.24,218.75,1.98,1.04,2.67,HOROZ
37429.35,750.23,301.08,160.92,1.9,2.99,37901.92,219.1,0.69,-0.07,1.34,HOROZ
35797.4,743.15,293.98,156.92,3.83,1.4,36549.64,212.73,2.06,1.16,-0.6,HOROZ
36609.02,749.49,306.09,153.82,1.77,1.1,36968.58,216.28,1.15,2.19,-1.31,HOROZ
38888.93,791.54,319.01,157.8,2.71,0.16,39652.5,220.91,0.45,-0.04,-0.11,HOROZ
37775.55,729.03,283.61,170.15,0.58,1.38,38196.17,221.89,0.43,1.05,1.07,HOROZ
38969.66,770.03,315.29,158.25,1.35,-0.48,39356.88,222.49,0.76,0.22,0.56,HOROZ
38426.07,756.99,308.17,161.9,1.37,-0.52,38772.6,221.3,1.08,1.28,2.06,HOROZ
37972.78,778.05,316.03,151.43,3.05,2.38,38614.93,219.22,0.67,-0.04,0.37,HOROZ
37781.92,738.69,283.29,169.57,0.21,1.57,38240.39,217.74,0.28,0.81,1.58,HOROZ
33953.71,717.38,277.19,156.4,1.42,0.22,34421.58,206.72,2.51,2.86,1.68,HOROZ
38109.76,861.33,308.31,156.0,1.73,1.03,39201.31,219.65,0.93,1.67,3.48,HOROZ
38111.25,861.09,308.82,158.63,2.34,1.12,39201.59,220.4,2.82,0.46,2.52,HOROZ
34196.34,689.91,264.23,165.29,2.17,-0.3,34639.24,207.21,1.93,1.46,-1.17,HOROZ
33953.78,716.77,278.07,157.49,1.46,0.02,34420.31,207.71,-0.15,0.74,1.02,HOROZ
35753.68,757.87,305.27,149.19,2.71,1.76,36384.73,214.53,0.68,-1.52,1.37,HOROZ
38831.63,768.45,300.92,165.39,2.27,0.68,39550.56,221.92,2.03,-1.09,1.54,HOROZ
37468.76,762.95,313.75,153.2,3.67,0.79,38008.75,219.17,0.56,2.61,1.87,HOROZ
38252.85,753.38,292.75,168.43,3.84,0.84,38856.54,221.2,0.58,2.43,0.63,HOROZ
38634.8,772.01,315.18,157.7,3.82,1.01,39095.06,222.2,1.62,1.94,-0.14,HOROZ
36610.63,749.9,304.98,153.52,3.31,1.18,36968.61,216.68,3.82,2.75,0.17,HOROZ
38059.83,756.46,303.02,159.41,3.44,0.55,38479.03,220.94,2.41,2.11,0.9,HOROZ
38254.66,755.13,291.91,167.97,1.09,-0.93,38857.5,220.42,-0.3,0.88,-0.13,HOROZ
36498.72,741.78,294.1,157.98,2.07,0.69,37091.73,215.94,2.06,0.66,-1.21,HOROZ
36499.99,742.39,295.89,158.06,1.53,-0.17,37092.81,215.64,0.66,1.1,-0.84,HOROZ
34376.7,738.33,298.64,148.06,2.11,-0.04,34989.45,209.72,0.58,1.04,1.05,HOROZ
36456.89,730.28,283.94,164.1,1.84,1.21,36978.07,214.69,0.0,1.28,1.91,HOROZ
37429.3,747.69,298.19,160.32,3.44,-0.96,37899.54,219.12,2.81,1.74,1.99,HOROZ
35799.14,742.94,295.28,154.71,2.64,0.53,36548.77,213.39,0.85,2.91,0.38,HOROZ
38108.88,862.63,310.75,157.73,3.36,-0.33,39199.39,218.7,1.87,1.16,0.61,HOROZ
39157.22,742.88,281.22,178.34,2.64,-0.2,39588.3,225.01,0.81,1.33,-0.26,HOROZ
38426.64,756.21,309.1,159.53,0.26,0.52,38773.79,222.83,0.39,2.9,1.78,HOROZ
37038.71,748.18,301.96,157.14,1.39,0.83,37725.87,217.08,1.48,0.51,0.03,HOROZ
36583.98,731.7,292.25,159.96,3.39,0.43,37023.46,217.89,0.68,0.38,-1.51,HOROZ
36499.89,743.55,295.48,158.87,1.39,-0.31,37093.56,216.43,0.5,0.87,-1.35,HOROZ
36583.64,731.14,293.06,160.13,2.2,1.25,37024.2,216.42,0.73,0.49,0.16,HOROZ
35139.05,734.93,292.96,156.57,2.89,-0.06,35768.09,210.46,-0.43,0.04,1.02,HOROZ
38832.64,768.27,298.9,167.54,3.21,-0.21,39550.86,222.36,1.53,1.01,2.04,HOROZ
38253.43,753.72,292.06,165.94,-1.05,1.62,38857.87,220.85,1.99,1.7,-0.02,HOROZ
38294.06,770.6,305.85,161.26,1.1,0.94,38844.12,220.12,0.19,3.16,0.73,HOROZ
38890.6,791.03,318.41,155.93,1.77,1.85,39651.27,222.14,0.56,0.22,0.9,HOROZ
34952.82,708.28,273.3,163.48,1.7,1.37,35403.95,209.17,1.47,0.04,0.83,HOROZ
34229.91,743.41,297.32,147.55,3.44,1.64,34936.01,208.91,0.58,1.75,0.36,HOROZ
39209.57,772.22,316.17,157.53,1.98,1.35,39694.5,223.54,1.56,0.69,0.67,HOROZ
35464.63,741.39,277.23,163.69,-0.71,0.56,36088.13,213.68,1.37,-0.39,0.87,HOROZ
38253.92,756.88,293.58,165.87,1.94,-0.59,38856.35,221.87,-0.09,2.0,1.4,HOROZ
34586.23,727.94,281.24,156.04,4.03,0.92,35279.07,209.1,0.37,1.29,0.73,HOROZ
39209.97,770.24,314.88,160.03,1.61,2.13,39692.57,223.39,1.08,-0.13,1.72,HOROZ
37454.77,771.73,298.35,160.91,1.68,-0.84,38113.09,218.11,-0.3,1.31,0.47,HOROZ
36798.78,761.27,301.71,157.21,2.25,1.07,37392.71,217.06,-0.54,0.58,1.36,HOROZ
34413.72,707.55,276.35,160.92,1.87,-0.67,34773.18,207.75,-0.32,-0.53,-0.35,HOROZ
38636.91,770.92,313.86,157.61,1.57,-1.25,39096.75,221.46,0.2,1.72,0.3,HOROZ
34196.1,689.75,265.49,167.27,1.31,1.26,34637.43,208.24,1.97,2.06,1.5,HOROZ
38470.23,761.39,304.24,162.14,1.77,1.95,38914.03,220.95,0.62,2.06,0.86,HOROZ
39202.84,792.71,321.49,159.04,1.52,1.15,40242.85,224.2,0.8,1.55,1.68,HOROZ
37503.3,765.21,309.23,155.81,1.3,0.4,38070.24,218.67,1.5,1.5,0.11,HOROZ
38636.95,772.44,315.82,158.29,1.78,-0.31,39093.64,221.56,0.02,-0.02,0.08,HOROZ
39156.9,742.29,283.21,178.45,1.92,0.32,39590.23,219.91,1.62,2.48,2.03,HOROZ
37735.82,788.25,298.04,165.93,3.42,-0.06,38886.14,218.52,2.27,-0.26,0.32,HOROZ
37599.47,747.13,301.05,162.4,1.62,-0.57,38280.42,220.61,0.37,1.56,-0.34,HOROZ
36140.81,737.12,300.01,154.04,2.14,-0.15,36591.59,214.28,2.05,0.82,0.39,HOROZ
34165.7,692.23,270.62,160.29,2.52,1.44,34437.19,209.37,-0.03,-0.77,0.09,HOROZ
34376.53,736.74,298.0,149.11,3.63,1.43,34990.2,210.49,1.1,2.73,1.04,HOROZ
38639.03,773.2,312.99,155.33,1.62,0.55,39096.04,222.08,0.51,0.2,-0.36,HOROZ
36607.47,747.76,306.96,151.84,2.84,1.1,36969.1,215.12,-0.38,-1.39,1.74,HOROZ
38637.6,772.01,313.47,156.44,4.31,0.89,39095.44,222.06,0.55,-0.0,0.45,HOROZ
39210.99,771.69,314.75,158.41,-0.15,-0.12,39693.36,225.63,-0.02,0.04,1.24,HOROZ
38428.73,756.79,306.45,161.22,2.6,3.12,38774.69,221.31,0.16,-0.39,1.16,HOROZ
38833.67,769.17,299.68,165.62,1.71,0.57,39550.5,221.34,-0.36,1.1,2.37,HOROZ
38469.59,761.66,303.71,162.45,2.3,1.22,38914.44,220.17,0.65,1.46,-0.04,HOROZ
34376.31,737.04,298.19,149.89,2.43,2.55,34992.14,210.53,0.52,0.08,1.83,HOROZ
38252.79,753.77,291.67,167.25,3.56,-0.73,38858.2,221.42,0.17,-0.72,1.71,HOROZ
35867.58,705.78,265.64,172.77,1.79,-0.02,36265.67,211.99,1.66,0.71,1.02,HOROZ
38060.53,756.37,304.86,160.64,2.23,1.2,38481.66,218.23,-0.27,0.75,0.98,HOROZ
36457.41,730.66,283.62,164.68,1.61,-0.34,36979.62,216.15,1.66,1.27,1.55,HOROZ
38429.39,756.89,306.62,159.13,-0.01,-0.3,38772.68,219.96,0.29,-0.56,-1.15,HOROZ
38060.6,757.45,305.15,159.58,1.76,-0.19,38479.59,221.92,-0.71,1.12,-0.87,HOROZ
38251.7,754.31,292.95,167.76,1.46,1.91,38857.7,219.7,1.77,1.59,2.22,HOROZ
37775.83,725.36,282.58,170.16,2.41,-0.41,38194.58,218.48,0.48,0.47,-0.28,HOROZ
36143.35,737.96,300.18,155.07,2.64,1.84,36590.84,214.16,1.12,1.81,2.3,HOROZ
38834.59,768.32,301.51,166.55,3.05,0.76,39551.98,221.4,1.14,0.39,1.71,HOROZ
37089.81,758.89,304.12,156.93,1.1,0.4,37537.28,215.74,3.01,1.4,-0.04,HOROZ
38892.07,792.2,320.68,158.36,2.86,1.23,39650.81,222.3,2.19,0.86,0.38,HOROZ
38893.06,791.05,319.1,157.44,2.11,-0.75,39650.57,221.71,-0.28,2.38,0.25,HOROZ
38426.12,754.84,306.07,161.3,2.27,1.52,38772.78,222.42,2.07,0.65,1.03,HOROZ
38109.51,861.56,308.57,156.93,1.15,1.1,39198.87,221.03,0.87,0.44,0.94,HOROZ
38061.02,755.18,306.26,160.84,4.14,-0.22,38480.63,218.98,1.48,1.69,-0.29,HOROZ
38470.22,762.28,304.85,161.0,3.13,-0.52,38913.61,221.66,0.06,0.91,0.71,HOROZ
37775.9,728.32,282.05,170.13,1.74,1.55,38194.44,219.83,2.21,2.54,0.41,HOROZ
37470.94,763.43,314.23,153.64,2.4,1.89,38007.37,218.38,1.45,1.52,-0.3,HOROZ
34376.85,737.3,298.4,150.11,1.64,1.9,34988.94,209.11,3.32,0.28,3.28,HOROZ
38252.83,754.22,291.92,168.66,1.44,2.88,38856.66,221.22,1.04,0.5,1.03,HOROZ
34415.21,708.66,276.88,159.73,2.79,0.49,34774.74,209.87,0.42,0.17,0.47,HOROZ
37789.04,766.31,313.74,155.64,1.46,0.34,38250.76,219.14,0.34,0.78,-0.23,HOROZ
34232.86,743.97,295.95,148.33,0.34,0.67,34936.13,206.91,3.42,0.48,0.33,HOROZ
38637.74,769.85,315.66,155.94,4.41,1.19,39097.01,221.78,1.72,0.75,-1.61,HOROZ
35870.39,705.12,263.05,173.45,2.39,0.71,36264.42,213.89,1.44,-1.1,-0.24,HOROZ
35139.43,732.66,292.14,155.93,1.64,0.18,35769.03,212.27,0.81,1.2,-0.58,HOROZ
36499.75,743.93,294.6,158.62,2.3,1.79,37093.21,214.89,0.21,1.99,0.76,HOROZ
34950.72,708.7,272.26,164.28,2.46,2.11,35404.3,209.2,-0.23,0.76,1.52,HOROZ
39212.2,770.26,316.99,156.93,2.13,-0.0,39691.94,225.16,-0.13,0.13,1.79,HOROZ
37735.2,790.75,296.87,165.26,0.87,-0.32,38887.65,217.91,1.57,0.02,-1.13,HOROZ
34950.01,706.89,271.66,163.89,1.71,1.53,35405.9,209.76,2.19,1.35,1.41,HOROZ
37599.02,749.3,300.09,159.84,2.84,0.85,38280.04,218.18,1.01,1.11,2.05,HOROZ
34166.11,694.53,271.07,159.66,1.43,0.3,34436.39,209.07,0.09,1.37,-0.08,HOROZ
38832.52,768.83,299.9,167.02,3.46,-0.59,39548.21,223.52,-0.87,1.95,1.29,HOROZ
37453.09,772.58,295.61,162.32,1.45,-1.75,38113.24,217.81,0.33,2.3,-0.82,HOROZ
37429.82,749.44,298.57,160.97,1.68,-0.66,37899.99,219.35,1.39,2.04,0.0,HOROZ
35798.05,741.85,295.75,158.16,3.45,1.74,36548.5,214.3,0.13,1.65,0.17,HOROZ
38470.2,763.13,304.09,161.48,3.07,1.67,38915.66,221.25,2.13,1.76,0.52,HOROZ
33954.17,717.08,276.24,154.09,2.07,0.02,34419.92,207.61,1.18,3.19,-1.3,HOROZ
35138.57,733.82,292.38,153.49,1.07,2.32,35769.01,213.76,1.04,1.26,0.94,HOROZ
37777.81,727.67,283.75,170.63,1.3,0.83,38194.29,219.31,0.16,0.78,0.36,HOROZ
34586.23,726.06,284.14,157.4,2.41,2.19,35278.93,210.58,0.02,2.6,-0.45,HOROZ
38292.75,769.68,307.18,159.8,2.85,1.11,38843.36,219.1,3.2,1.36,0.03,HOROZ
37775.12,727.1,282.05,172.36,0.55,1.58,38193.36,220.49,0.26,0.68,0.65,HOROZ
39158.36,743.01,280.03,178.07,0.93,1.06,39592.13,223.29,-0.24,0.54,1.51,HOROZ
35869.41,704.64,264.3,175.07,3.33,2.51,36266.1,214.37,1.07,-0.35,0.32,HOROZ
38251.56,755.32,291.0,168.34,2.43,0.44,38857.45,222.67,1.0,0.15,0.6,HOROZ
38890.45,791.92,322.12,156.09,2.51,0.8,39651.51,222.89,-0.5,0.63,1.5,HOROZ
37470.46,763.28,313.28,151.63,2.6,2.06,38007.98,217.41,2.83,1.25,1.15,HOROZ
36458.63,732.28,283.04,164.81,1.46,1.26,36978.16,215.48,1.01,-0.12,1.16,HOROZ
37430.18,748.95,299.9,162.73,3.26,0.91,37902.42,216.73,2.36,2.55,1.3,HOROZ
35464.93,740.38,278.74,164.48,1.47,1.52,36088.14,212.05,0.41,1.63,2.14,HOROZ
34587.53,729.32,284.54,156.21,2.58,1.79,35277.87,209.68,0.55,-0.43,2.09,HOROZ
38635.96,771.96,314.93,156.97,0.87,0.4,39096.93,220.31,2.12,2.28,2.65,HOROZ
37600.44,748.38,299.93,162.18,1.75,2.14,38279.51,218.59,0.17,1.07,0.48,HOROZ
34196.2,691.35,265.26,165.29,0.58,-0.49,34638.67,208.67,0.15,0.53,2.23,HOROZ
35256.66,719.12,268.26,167.52,1.01,0.83,35860.28,213.47,1.82,1.71,1.65,HOROZ
34412.9,709.49,276.3,161.1,1.7,-0.69,34772.28,210.16,1.52,0.96,1.15,HOROZ
34195.93,688.72,265.41,164.96,3.05,2.46,34638.25,209.18,0.66,1.76,1.87,HOROZ
37089.31,760.18,303.02,157.28,2.76,1.53,37536.53,216.96,-0.08,0.57,1.41,HOROZ
36584.25,733.25,293.71,159.99,3.53,1.01,37021.5,216.04,1.5,1.3,-1.1,HOROZ
37788.31,764.53,313.85,155.13,2.49,0.82,38250.35,218.42,1.88,-1.21,-0.32,HOROZ
38637.72,770.9,316.14,157.05,2.5,-0.03,39095.94,221.27,2.03,-0.08,1.23,HOROZ
35755.26,756.93,306.01,148.88,3.27,-0.52,36382.89,211.2,-0.04,2.39,1.56,HOROZ
36582.4,732.7,293.49,160.59,2.03,1.35,37022.49,216.93,1.92,0.58,1.37,HOROZ
35797.82,744.98,293.79,155.34,1.32,0.86,36550.22,214.0,1.12,-0.52,2.23,HOROZ
35868.78,706.33,265.28,174.78,-1.01,0.66,36264.06,213.16,1.48,-0.11,0.64,HOROZ
34414.97,707.62,276.92,160.3,2.83,-1.4,34774.82,211.22,-0.16,1.0,2.52,HOROZ
39211.93,771.11,314.65,159.22,1.25,0.77,39693.3,222.94,1.28,2.92,0.09,HOROZ
36798.85,757.85,300.48,156.48,2.91,0.33,37393.58,217.97,0.89,0.18,0.6,HOROZ
35510.99,741.94,294.74,155.04,4.05,2.17,35979.65,211.43,1.02,-0.05,1.8,HOROZ
37430.54,748.89,300.36,159.3,0.79,1.47,37902.47,219.29,0.22,1.26,0.65,HOROZ
37469.9,764.35,313.56,151.15,0.91,0.47,38008.75,217.77,0.11,-1.57,-0.18,HOROZ
34196.77,691.13,264.07,166.59,2.22,-0.31,34639.46,209.49,1.24,0.12,0.48,HOROZ
38060.19,755.29,303.9,159.44,2.25,3.44,38479.99,221.45,-0.89,0.62,1.31,HOROZ
38426.62,757.57,305.68,160.45,1.94,0.1,38771.51,222.29,1.15,1.74,0.45,HOROZ
38110.52,861.84,311.06,158.95,0.99,0.61,39200.22,221.4,1.19,1.81,1.58,HOROZ
36607.61,747.51,305.13,152.39,3.12,-0.04,36969.35,214.28,-0.34,1.72,-1.12,HOROZ
38891.99,792.65,317.92,157.69,0.18,0.63,39651.69,222.95,1.75,0.74,1.72,HOROZ
35512.7,741.26,293.61,156.36,1.8,1.64,35977.36,211.64,1.04,3.06,-0.18,HOROZ
37599.25,751.02,299.45,162.21,1.95,-0.13,38278.98,219.97,0.87,0.17,2.13,HOROZ
36501.07,744.81,296.64,159.66,1.93,2.05,37092.6,213.71,0.59,0.99,-0.32,HOROZ
37737.59,790.71,296.74,167.2,2.99,0.63,38889.27,219.18,-0.59,1.74,0.87,HOROZ
37088.41,758.65,304.77,157.09,2.63,0.93,37536.88,216.05,1.26,0.36,0.35,HOROZ
37471.48,763.24,314.15,152.86,1.33,-0.12,38007.86,219.59,-0.05,1.34,1.77,HOROZ
37470.38,765.56,314.17,151.52,3.36,-0.26,38007.6,219.04,-0.29,0.87,-0.73,HOROZ
38470.78,762.82,304.66,161.01,2.7,0.41,38914.61,222.11,-0.33,3.04,-1.14,HOROZ
36719.61,727.68,270.44,174.18,0.95,0.59,37285.29,215.43,3.17,-0.16,-0.39,HOROZ
36583.97,732.27,290.95,160.4,2.21,0.94,37021.51,215.14,0.45,0.62,1.44,HOROZ
38892.51,790.39,320.55,155.13,1.21,0.77,39652.29,222.48,2.15,0.12,0.29,HOROZ
38109.84,862.06,310.54,156.69,0.78,0.28,39200.04,220.51,1.02,1.27,1.63,HOROZ
37504.24,765.75,307.8,155.55,1.47,1.53,38069.13,219.16,-0.41,0.26,0.64,HOROZ
34951.24,709.18,270.38,162.87,0.12,-0.75,35402.41,210.37,-0.61,0.48,-0.36,HOROZ
37789.48,766.77,313.93,153.64,3.24,-0.52,38251.76,219.74,1.42,2.48,1.2,HOROZ
38426.7,756.26,306.31,162.16,1.11,0.34,38773.64,220.63,0.63,0.63,2.45,HOROZ
36458.89,731.15,283.14,165.74,3.05,0.44,36981.25,215.91,-0.47,0.03,0.81,HOROZ
37788.89,764.73,314.28,156.24,2.05,0.61,38251.56,218.74,2.49,1.47,-0.3,HOROZ
37780.68,740.36,282.6,171.19,2.58,-0.05,38241.84,218.89,0.0,0.91,1.52,HOROZ
38059.18,756.39,304.56,160.22,1.74,0.74,38480.01,218.98,-0.82,1.82,1.54,HOROZ
37454.51,773.12,295.6,161.58,1.52,0.84,38111.56,218.39,0.03,0.34,1.54,HOROZ
37454.01,770.93,299.51,163.39,3.09,-0.56,38111.48,218.43,1.31,1.29,2.49,HOROZ
38532.22,776.81,317.25,155.54,0.22,-0.42,39015.15,221.11,1.0,1.16,0.4,HOROZ
35512.82,741.83,296.09,155.65,1.46,1.1,35977.88,212.41,0.44,1.08,1.64,HOROZ
38468.42,762.92,304.4,161.86,0.5,-0.29,38913.24,220.3,1.25,-0.28,0.4,HOROZ
38533.64,775.46,317.0,153.76,3.94,2.56,39014.88,219.16,0.35,0.02,-1.57,HOROZ
35256.44,718.68,266.96,169.88,2.46,-0.91,35860.31,212.5,0.65,1.28,0.85,HOROZ
34412.43,706.15,274.35,160.4,1.55,2.54,34770.83,208.01,-0.16,-0.6,3.03,HOROZ
37470.16,765.12,314.96,152.96,1.77,2.14,38008.61,217.56,0.98,1.15,0.03,HOROZ
37502.25,766.74,307.19,155.46,1.97,0.49,38071.53,218.77,0.03,1.2,0.93,HOROZ
37088.88,758.48,304.84,155.83,1.61,-0.33,37537.9,216.86,-0.3,-0.18,0.31,HOROZ
