Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
30007.3,646.61,209.85,183.99,3.0,-1.14,30724.65,194.38,1.44,3.48,0.95,1.22,-0.39,0.98,1.06,2.52,SEKER
28733.87,636.69,198.87,182.56,1.51,0.55,29172.63,191.86,1.74,1.78,-1.12,0.62,1.09,-1.04,2.85,3.1,SEKER
29379.43,624.32,213.13,176.98,0.82,-0.45,29688.67,194.05,1.04,1.04,0.74,3.07,-1.94,0.24,0.9,2.77,SEKER
31157.74,640.76,210.41,188.12,1.32,-0.37,31473.81,199.51,1.36,0.79,-0.55,2.04,-0.91,0.49,0.66,0.53,SEKER
28734.79,638.6,200.27,181.0,2.98,-0.43,29172.4,192.71,2.83,1.48,0.34,1.89,-1.49,0.0,1.63,0.79,SEKER
28734.53,636.51,200.8,182.6,1.93,2.27,29171.79,190.7,1.36,-0.18,2.23,-1.31,-0.52,0.13,0.57,-0.02,SEKER
30684.57,636.08,213.3,182.39,1.3,-0.5,31046.8,198.67,1.64,-0.57,1.33,-0.1,-1.15,-0.67,-0.72,0.73,SEKER
30280.73,634.2,211.43,181.92,0.06,0.6,30599.67,197.24,1.88,1.31,0.62,-0.11,-0.29,-1.07,1.81,1.91,SEKER
30519.71,628.39,212.16,182.74,1.57,-0.23,30848.26,198.87,1.35,0.34,0.61,2.03,0.39,-0.01,0.72,0.37,SEKER
30477.36,669.84,210.58,184.05,1.17,-0.35,30969.17,198.89,0.42,1.54,0.7,0.18,-0.52,-0.98,0.12,-0.29,SEKER
30279.02,634.56,213.35,179.97,2.22,1.25,30599.64,196.36,1.34,0.83,-0.16,-0.38,-1.41,0.7,0.52,0.59,SEKER
30918.11,638.5,211.56,185.16,1.7,-0.54,31279.69,199.96,-0.93,-0.66,1.08,0.72,2.5,1.26,0.86,0.37,SEKER
31159.88,641.64,212.79,187.45,2.35,-0.73,31471.74,200.94,0.34,0.79,0.77,-0.25,-0.93,-0.96,1.66,0.74,SEKER
28732.95,638.06,201.5,181.93,0.97,-0.08,29172.18,191.12,0.17,-0.66,1.73,0.2,-1.35,0.97,1.36,1.89,SEKER
31092.46,638.08,210.62,187.15,2.26,-1.07,31459.29,199.28,1.05,-0.33,0.9,0.16,0.22,-1.72,0.35,-0.07,SEKER
31158.9,642.68,216.65,183.0,1.27,-1.61,31492.13,197.16,2.36,-0.02,2.32,2.95,0.03,-1.57,0.43,1.02,SEKER
30918.15,640.25,212.95,185.08,-0.35,0.29,31279.46,196.99,-0.12,0.69,1.01,1.45,-0.39,0.51,0.78,0.7,SEKER
30917.54,641.95,212.14,184.17,0.52,1.6,31280.31,199.34,1.52,1.16,0.75,0.38,-0.53,1.45,1.3,0.8,SEKER
30520.03,628.71,213.63,181.29,0.44,-0.35,30846.64,197.77,1.34,-0.71,0.36,1.37,0.63,0.09,1.4,1.25,SEKER
30478.03,668.82,208.88,184.81,1.6,0.88,30970.0,196.62,-2.83,0.52,0.04,2.05,1.23,0.14,2.07,2.41,SEKER
30914.3,640.54,212.38,182.67,1.49,-1.71,31280.84,199.19,0.68,2.6,-0.89,1.28,-0.76,0.62,0.68,-0.45,SEKER
30479.08,670.08,209.14,183.34,1.04,-0.22,30968.61,197.36,0.32,1.4,1.66,0.74,-0.21,0.14,-0.13,1.28,SEKER
31157.93,641.17,212.02,187.2,2.21,2.74,31474.57,199.49,-1.42,-0.12,1.39,0.55,-1.36,-0.18,-0.99,0.79,SEKER
30277.5,635.47,212.09,183.24,-0.17,-1.76,30600.44,195.85,0.95,-0.24,2.19,0.19,-1.14,0.38,1.17,2.26,SEKER
30684.35,636.01,214.67,183.99,2.25,2.75,31043.85,197.46,-0.78,1.15,0.84,0.74,1.62,-1.06,-0.4,1.33,SEKER
30139.3,622.14,202.6,191.22,0.28,-1.04,30416.28,196.3,0.99,0.73,1.01,0.95,0.4,-0.68,-0.19,-0.49,SEKER
30008.48,647.42,211.94,183.79,1.28,0.39,30724.42,195.23,2.52,0.08,2.61,-0.06,-0.07,-0.9,1.82,0.77,SEKER
30475.55,670.71,210.82,184.86,0.55,1.86,30971.91,197.62,1.24,1.34,0.87,1.23,-0.26,0.66,0.38,1.51,SEKER
30517.5,627.26,213.66,182.55,1.19,-0.91,30847.32,197.93,1.0,1.33,0.64,0.88,-0.35,-0.51,2.28,2.87,SEKER
30687.68,635.98,215.49,184.96,-0.52,-1.43,31044.48,197.85,2.58,0.43,0.08,1.27,-0.37,-0.16,0.73,3.46,SEKER
30277.86,635.9,214.16,180.23,0.75,2.11,30599.56,198.01,2.41,1.5,0.83,0.78,0.08,-0.87,0.03,-0.67,SEKER
31158.39,644.98,219.16,183.06,-0.57,0.1,31491.3,198.77,-0.88,2.77,1.33,1.1,0.27,1.15,0.99,-0.88,SEKER
30139.34,618.69,202.03,190.71,2.31,-1.2,30417.07,194.94,1.92,-1.11,1.75,0.78,-0.12,0.3,-0.62,0.47,SEKER
30140.07,621.34,203.26,189.97,0.87,-0.54,30415.15,195.02,2.47,0.92,1.31,0.55,1.25,-1.4,1.6,-0.23,SEKER
31106.2,641.42,215.23,183.88,-0.31,1.21,31422.79,198.62,-0.81,1.45,3.56,1.35,0.46,-2.79,2.13,-0.56,SEKER
30278.87,635.24,213.74,182.61,1.96,-0.35,30598.93,196.41,1.6,0.89,0.33,1.16,-0.36,-0.64,1.77,2.14,SEKER
31157.29,639.82,210.6,188.01,1.09,-1.86,31476.54,200.49,0.49,-0.34,0.41,0.44,0.95,-1.01,0.67,3.4,SEKER
28734.28,639.25,199.87,181.13,-0.02,2.19,29173.28,191.33,1.47,0.58,0.58,1.52,-0.41,-1.83,0.04,-0.48,SEKER
30916.68,641.83,213.92,183.83,-0.18,-0.92,31279.72,197.24,1.8,1.86,-0.34,2.16,0.47,-1.25,2.6,1.21,SEKER
30139.55,620.55,201.55,191.22,0.97,-0.42,30419.47,195.31,2.32,2.46,1.9,0.09,-0.84,1.32,0.84,0.91,SEKER
29379.99,624.5,212.39,176.49,1.69,0.33,29688.03,193.36,1.37,0.36,-0.5,-0.23,-1.29,0.24,-0.08,0.3,SEKER
30835.35,631.62,216.74,182.26,-0.38,0.28,31120.56,197.88,0.36,3.01,-0.89,0.21,0.96,-0.27,2.17,2.13,SEKER
30139.0,619.5,201.32,191.89,1.06,0.79,30417.0,195.47,0.09,1.74,-0.39,2.46,0.26,-1.28,1.15,1.08,SEKER
30521.07,632.72,214.07,181.56,1.32,-1.09,30846.71,196.91,2.69,0.01,1.36,0.88,0.94,-1.09,3.39,0.93,SEKER
31159.78,642.7,215.3,182.08,0.7,1.26,31491.56,199.52,3.03,1.3,0.69,0.75,-0.72,0.44,0.73,-1.6,SEKER
31158.2,640.98,212.21,188.92,1.23,1.28,31475.03,199.67,1.69,1.51,-0.33,-0.18,0.22,-0.11,1.75,2.32,SEKER
30139.03,621.83,202.23,188.34,1.02,-1.48,30416.75,195.75,-0.63,0.47,2.94,-0.86,-0.93,-1.35,0.71,-0.58,SEKER
31089.52,639.82,210.66,188.15,0.67,1.94,31457.33,198.82,1.62,2.07,-0.02,-0.22,0.87,0.96,1.1,1.9,SEKER
31107.27,639.35,213.6,184.87,1.01,1.42,31422.78,199.05,2.14,-0.37,-0.59,-0.72,2.17,0.06,1.03,1.34,SEKER
30518.7,627.74,212.12,183.69,2.0,0.62,30847.13,198.3,0.36,0.84,0.13,1.19,-0.02,-1.26,0.1,2.15,SEKER
31090.31,637.96,211.37,189.44,1.48,0.13,31456.96,198.2,1.16,1.0,0.3,-0.11,-0.87,-0.41,-0.1,0.67,SEKER
28394.67,611.05,208.71,172.91,1.46,2.03,28713.0,191.35,0.5,0.5,2.18,1.86,1.54,0.22,1.95,1.35,SEKER
30477.61,669.87,210.52,182.98,0.22,0.48,30968.02,196.7,0.52,1.2,2.21,2.57,-0.31,-0.43,2.3,0.8,SEKER
31090.35,638.17,208.96,187.25,2.9,1.19,31458.76,198.71,-0.05,1.24,0.79,0.45,1.26,1.21,2.78,1.71,SEKER
31156.19,641.47,213.09,188.17,3.11,0.86,31475.51,199.14,0.86,-1.05,0.62,2.4,-1.63,-0.59,-0.27,1.11,SEKER
28733.88,639.11,199.3,182.92,3.0,2.57,29171.97,191.49,0.62,0.17,1.24,1.01,0.13,0.34,1.78,-0.14,SEKER
30916.9,640.63,213.26,183.69,0.51,0.49,31280.95,199.17,0.49,0.15,0.86,2.01,-2.22,-1.23,1.48,0.8,SEKER
30685.85,636.8,213.68,183.67,2.07,-0.51,31043.84,198.23,1.95,-0.01,0.56,2.22,-0.95,-0.76,0.46,1.13,SEKER
30477.28,668.15,210.12,183.09,0.9,1.96,30969.78,197.06,-0.04,2.13,1.4,0.96,0.35,1.02,2.29,2.08,SEKER
30279.42,634.02,211.24,181.42,1.08,2.44,30601.05,197.57,1.42,1.67,0.54,0.82,-1.04,1.45,1.31,0.98,SEKER
30478.5,669.53,209.94,183.84,1.35,-0.83,30970.99,198.67,-0.06,1.19,-0.07,0.98,-0.9,0.81,0.28,0.49,SEKER
31091.98,639.42,209.1,188.31,2.12,-0.42,31456.8,198.76,2.18,2.24,0.62,0.82,0.04,-2.31,0.59,2.58,SEKER
30477.19,670.43,210.98,184.27,2.09,1.13,30970.1,197.97,0.0,1.65,-0.5,2.55,-0.53,-0.36,1.15,2.3,SEKER
31091.37,634.87,211.24,187.27,1.33,0.96,31458.22,197.8,1.67,0.85,1.19,0.29,-0.92,-0.6,0.87,-0.27,SEKER
31091.58,639.25,211.69,186.96,2.17,0.15,31457.27,198.0,0.44,1.0,0.92,0.53,-0.5,1.17,-0.16,-0.19,SEKER
30685.79,635.79,214.84,181.97,-0.57,0.31,31041.31,197.7,0.37,0.14,0.62,0.08,1.51,1.38,1.75,0.66,SEKER
31156.12,642.2,217.32,181.4,1.55,-0.94,31492.63,199.26,0.75,2.66,1.28,1.78,1.93,-1.0,0.63,1.64,SEKER
31088.44,639.02,210.27,187.81,-0.2,1.72,31458.85,198.65,1.78,1.84,1.12,1.15,-0.3,0.9,0.29,1.32,SEKER
30684.7,635.77,212.79,183.9,2.59,0.72,31043.3,196.75,2.41,1.31,1.94,3.02,-1.07,-0.15,0.79,0.51,SEKER
28395.08,612.26,207.31,172.27,-0.3,0.92,28715.75,191.48,2.01,0.68,1.36,1.02,-1.47,0.26,1.99,0.44,SEKER
31160.33,643.89,217.39,183.31,1.72,0.13,31491.92,198.18,0.92,-1.54,0.05,0.21,-0.64,0.76,-1.65,-0.29,SEKER
30007.51,643.72,209.83,183.14,-0.31,-0.45,30722.85,195.43,-0.07,-1.17,1.79,1.11,0.41,1.44,1.97,0.17,SEKER
28732.88,638.73,200.39,182.59,0.63,-0.26,29171.28,191.04,2.8,1.13,2.27,0.97,-0.75,-1.99,0.22,2.27,SEKER
30916.68,638.62,213.76,181.72,-0.24,-0.6,31279.45,198.92,3.45,0.18,-0.96,-0.23,0.69,0.81,0.33,1.86,SEKER
31106.94,641.97,214.58,184.11,0.61,-0.96,31421.8,198.97,-0.13,1.46,1.04,1.61,-0.74,-0.94,1.27,2.7,SEKER
30007.95,643.62,210.59,180.54,1.5,1.68,30723.73,196.67,2.03,2.2,1.22,1.46,-0.01,-0.64,0.56,0.95,SEKER
30280.27,635.61,212.2,181.42,1.49,-0.17,30599.48,196.25,1.07,1.46,-1.12,0.5,-0.93,0.5,-0.59,2.89,SEKER
30007.19,645.79,211.26,182.8,1.11,-0.92,30722.15,194.94,1.56,0.84,-0.01,1.04,-0.8,-0.02,0.42,1.14,SEKER
28735.1,637.14,201.13,183.32,1.25,-0.35,29174.15,190.89,0.8,4.02,0.23,0.6,1.06,-0.17,0.19,0.55,SEKER
30519.66,629.74,213.15,181.98,-0.67,-0.72,30845.37,196.85,0.09,1.51,0.73,0.77,-0.16,1.28,-0.73,0.22,SEKER
28394.8,611.24,210.22,171.97,2.43,0.69,28714.61,190.2,0.97,-0.48,2.34,1.06,-0.94,0.11,0.61,2.32,SEKER
31106.52,640.14,216.21,184.85,1.5,1.71,31421.75,199.58,2.16,-0.38,0.68,3.17,0.74,0.21,0.93,0.94,SEKER
30139.91,620.11,202.18,190.45,1.28,-0.28,30416.23,196.15,1.17,1.13,1.16,2.06,-0.97,-0.4,1.07,0.32,SEKER
30477.15,669.93,211.96,183.73,0.32,-0.02,30971.73,196.94,1.36,0.86,0.74,1.54,0.39,-1.2,-0.05,0.17,SEKER
30477.43,668.68,212.82,183.2,0.41,2.24,30970.45,195.18,0.01,0.58,-0.53,1.14,0.83,0.53,1.97,0.74,SEKER
30138.7,619.01,201.01,190.33,1.52,0.72,30418.38,195.82,-1.93,1.18,1.37,0.54,-0.1,-0.14,0.6,-0.61,SEKER
30276.27,635.19,212.35,183.04,1.3,2.15,30601.52,196.07,-0.56,0.74,0.74,2.99,0.69,0.64,1.39,1.39,SEKER
28394.31,611.07,208.0,174.26,0.35,0.4,28716.6,191.04,-0.21,0.44,-0.81,0.93,0.82,-0.53,1.88,0.71,SEKER
30683.89,634.48,214.4,182.68,0.59,-0.07,31043.92,197.34,0.13,2.54,0.85,1.34,0.32,-0.25,1.09,1.52,SEKER
30279.34,636.29,212.44,181.11,4.0,0.47,30599.85,195.95,0.74,2.0,1.23,-0.27,1.16,-0.63,1.23,1.13,SEKER
31158.24,642.07,211.33,187.86,3.58,0.11,31475.9,199.71,1.19,1.36,0.43,-0.54,-1.01,-0.47,1.37,-0.39,SEKER
31158.0,640.24,212.41,188.01,1.95,-0.6,31472.58,198.87,0.72,0.84,1.88,-0.15,0.39,0.31,3.17,-0.52,SEKER
30517.68,630.8,211.45,182.9,1.56,1.1,30847.78,196.25,1.05,2.17,1.68,-0.55,-1.3,0.81,0.25,0.85,SEKER
28394.01,608.94,208.23,174.64,-0.04,-1.15,28715.36,189.11,0.51,0.87,2.43,0.21,0.16,-1.14,0.76,-0.3,SEKER
30140.85,619.07,203.18,190.32,2.16,-0.27,30418.7,196.84,0.53,2.66,1.32,1.33,2.04,-0.37,2.06,0.94,SEKER
30280.79,634.87,213.63,181.39,0.15,1.28,30599.88,196.14,2.64,3.2,2.1,-0.49,-1.31,0.19,-1.72,0.3,SEKER
28394.93,611.15,206.94,173.65,1.8,0.84,28714.52,191.33,0.82,0.66,1.93,1.36,-1.8,1.24,0.3,1.6,SEKER
30477.34,670.55,211.95,182.26,2.64,-0.09,30969.9,196.26,2.07,2.14,1.54,0.17,0.15,1.01,-0.42,0.83,SEKER
31091.99,638.77,211.73,188.0,0.57,0.72,31456.85,198.49,1.37,0.9,-0.05,1.1,0.99,0.19,1.62,1.45,SEKER
31157.75,641.98,214.78,182.29,1.28,1.22,31491.64,198.7,-0.13,0.32,1.01,2.16,-0.16,-2.44,-1.14,1.52,SEKER
31090.35,638.16,210.73,188.54,0.77,0.94,31458.2,200.34,2.88,1.2,1.06,0.42,0.6,-0.08,0.64,2.03,SEKER
28394.83,609.33,206.2,174.36,0.16,-1.36,28715.58,191.09,2.02,0.86,1.31,1.1,2.34,-0.56,1.34,0.94,SEKER
30916.58,638.89,211.89,185.24,1.9,0.88,31279.89,198.51,1.58,1.11,1.44,0.33,0.2,-0.64,1.36,1.06,SEKER
28395.24,610.98,207.66,175.35,1.95,-0.88,28715.81,190.46,0.49,0.98,2.64,1.6,-0.06,0.0,1.91,2.41,SEKER
28735.23,638.01,200.51,182.9,1.86,-0.8,29173.11,190.68,1.08,0.3,1.02,0.55,-1.4,1.51,1.48,0.05,SEKER
30833.45,631.9,216.05,179.71,0.7,0.39,31120.03,197.39,3.04,0.27,0.56,1.29,-1.33,1.44,-0.31,0.04,SEKER
31106.13,638.95,214.92,185.53,-1.15,-0.66,31422.3,198.42,2.1,3.77,0.0,-0.53,-0.34,-0.12,0.08,0.18,SEKER
28734.87,637.76,201.56,181.58,3.14,-0.62,29172.02,192.71,1.75,0.67,0.92,2.67,-1.55,-0.04,0.57,0.32,SEKER
30137.74,620.02,200.72,190.0,0.03,0.88,30417.47,196.09,0.86,-1.25,-0.75,1.14,0.77,-0.84,1.79,0.32,SEKER
30915.91,641.12,213.78,184.2,1.78,2.4,31279.74,197.92,2.01,0.57,-1.09,0.16,0.08,-0.07,1.0,1.31,SEKER
28395.24,609.79,208.26,175.23,2.3,-0.05,28715.16,189.65,1.42,1.52,0.45,0.79,-0.28,-1.31,1.27,-1.93,SEKER
30916.64,641.57,213.54,184.25,1.64,2.12,31278.16,199.16,-1.29,1.67,1.03,1.07,1.39,-0.06,4.28,2.34,SEKER
