Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
38600.383,692.94,235.0535,202.3369,1.2441,0.5916,38781.5,215.5788,0.7715,0.9898,0.9791,0.9257,0.0063,0.0026,0.8071,0.998,SEKER
40932.1893,771.5769,264.9568,216.9632,1.1372,0.5394,42251.1144,229.8206,0.7852,0.9893,0.935,0.9031,0.006,0.0025,0.8429,0.9974,SEKER
46638.0396,817.9853,291.7481,206.1355,1.5009,0.7431,45475.7209,248.9001,0.7161,0.9917,0.9377,0.8467,0.0063,0.0017,0.6866,0.9991,SEKER
41174.3224,711.8791,263.6403,206.0559,1.3375,0.6908,40763.9391,219.759,0.8083,0.991,0.9347,0.864,0.0064,0.0025,0.7577,0.9979,SEKER
51988.2987,801.7976,290.308,216.8245,1.301,0.6304,48629.5365,254.0475,0.7499,0.9925,0.9616,0.8922,0.0058,0.0024,0.7825,0.997,SEKER
39274.0144,726.8449,267.964,203.8022,1.244,0.5934,40837.4571,223.5508,0.7692,0.9909,0.9611,0.8913,0.0063,0.0024,0.81,1.0002,SEKER
37813.0946,674.7492,226.1386,191.9898,1.249,0.5246,37573.8457,214.7235,0.7684,0.9909,0.9905,0.9241,0.0065,0.0029,0.8515,0.9992,SEKER
43548.1388,774.411,272.6503,244.9631,1.1699,0.6552,44111.9129,224.9863,0.7675,0.9929,0.9042,0.8501,0.006,0.002,0.7427,1.0003,SEKER
35879.0438,661.9693,235.9032,190.9179,1.2224,0.5281,33598.1043,203.9627,0.775,0.9896,0.9479,0.9088,0.0067,0.0028,0.8441,0.9979,SEKER
38338.3957,757.0319,271.7458,203.6747,1.1746,0.6007,47092.623,253.4171,0.7316,0.9914,0.9723,0.9058,0.006,0.0023,0.8379,0.9948,SEKER
30695.7389,710.285,231.5935,194.217,1.2407,0.5775,38791.3143,211.1302,0.7647,0.9906,0.9649,0.9362,0.0064,0.0031,0.8257,0.9994,SEKER
36944.0661,692.6503,238.4879,190.7597,1.294,0.5816,36862.3625,219.1767,0.7877,0.9878,0.9213,0.8922,0.0063,0.0024,0.7982,0.9962,SEKER
35588.1557,606.5809,226.4894,195.7968,1.116,0.4726,28892.9006,213.1874,0.8183,0.985,0.9275,0.9575,0.0066,0.0026,0.8686,0.9958,SEKER
33107.299,650.3344,238.5198,198.4314,1.2427,0.56,33392.8486,206.685,0.7736,0.9934,0.9343,0.9009,0.0068,0.0026,0.831,0.9979,SEKER
33152.5623,677.9138,218.9426,186.8988,1.1771,0.4913,37276.2216,215.1061,0.7673,0.9867,0.8911,0.9117,0.0064,0.0026,0.8537,0.9988,SEKER
36063.9039,713.6031,268.6794,200.9966,1.1634,0.6019,33272.4479,222.3877,0.7493,0.994,0.9601,0.9182,0.0061,0.0026,0.8045,0.9992,SEKER
45594.5481,780.2445,268.2805,213.8448,1.2062,0.5656,43125.3453,230.4802,0.7529,0.9912,0.9488,0.8967,0.0058,0.0025,0.8035,0.9965,SEKER
42663.5545,747.4466,262.1766,196.9696,1.2907,0.6445,44614.7836,231.8124,0.7646,0.9918,0.9465,0.874,0.0062,0.0023,0.7881,0.9964,SEKER
39745.1598,720.0743,244.4089,202.4933,1.2452,0.5993,40937.8134,222.8856,0.767,0.9932,0.9531,0.8926,0.0065,0.0025,0.7948,0.9987,SEKER
40690.5003,733.2266,256.2679,190.0926,1.2913,0.6051,37111.0683,219.5519,0.7769,0.9901,0.9269,0.8874,0.0065,0.0024,0.7847,0.9986,SEKER
41226.2652,755.5173,253.3495,202.9648,1.2952,0.6009,38894.0264,226.0867,0.7664,0.9857,0.899,0.8697,0.0065,0.0025,0.774,0.9968,SEKER
38162.8677,727.4994,260.8362,197.9887,1.3615,0.6637,36658.9138,208.2908,0.7476,0.9893,0.9745,0.8681,0.0067,0.0026,0.7762,1.0003,SEKER
47993.1177,812.0355,290.1748,205.4953,1.3015,0.7428,49441.6042,257.5845,0.7422,0.988,0.8801,0.8849,0.006,0.0023,0.749,0.9988,SEKER
36519.8768,693.4337,240.7572,200.5187,1.1184,0.5069,37607.0163,216.6544,0.7963,0.9892,0.9421,0.9342,0.0064,0.0029,0.8762,0.9986,SEKER
46829.1166,779.2945,270.1623,216.879,1.2761,0.6033,49124.2405,238.2658,0.7506,0.9894,0.9452,0.8832,0.0058,0.002,0.7477,0.9972,SEKER
35721.0044,720.2205,249.902,199.7494,1.2001,0.5724,39793.0938,222.588,0.7828,0.9932,0.9739,0.9249,0.006,0.0027,0.8236,0.9979,SEKER
39757.1354,722.4859,244.2445,189.9791,1.3036,0.621,36766.1927,217.7774,0.7834,0.9917,0.9689,0.8827,0.0066,0.0025,0.7829,0.9988,SEKER
33628.3562,671.3119,228.7195,188.0597,1.2279,0.5216,33740.3563,209.6175,0.7733,0.9894,0.9635,0.908,0.0066,0.0027,0.8312,0.9992,SEKER
34320.7328,690.4625,247.4698,201.6114,1.1265,0.5053,35587.1357,216.6456,0.7638,0.989,0.941,0.9218,0.0066,0.003,0.8761,0.9977,SEKER
32397.4237,624.7514,225.8177,185.6498,1.2077,0.579,34743.7596,203.6812,0.795,0.9909,0.9397,0.9094,0.0068,0.003,0.8055,0.9989,SEKER
46893.4531,785.2669,266.2472,216.9804,1.3514,0.5672,47418.005,248.3158,0.7818,0.9925,0.96,0.8765,0.0057,0.0023,0.7843,0.9979,SEKER
44320.8942,715.4763,262.2098,200.5256,1.2529,0.571,39599.0962,228.2739,0.7895,0.9909,0.9541,0.8895,0.006,0.0022,0.7707,0.9984,SEKER
35280.0214,686.0159,256.1794,184.4132,1.2873,0.6006,39101.39,211.6228,0.7555,0.9905,0.9621,0.8732,0.0065,0.0024,0.7565,0.9996,SEKER
43135.0508,710.1847,256.3526,189.5556,1.366,0.6789,40167.1281,219.2439,0.7305,0.9864,0.921,0.8457,0.0066,0.0022,0.7107,0.997,SEKER
40721.2273,687.3374,228.8814,199.9468,1.1175,0.5132,36872.4851,220.8874,0.7872,0.9832,0.8819,0.9003,0.0065,0.003,0.8671,0.9992,SEKER
50018.7608,839.5803,299.0794,211.948,1.4068,0.6979,51644.2438,261.555,0.7328,0.9904,0.9214,0.8423,0.0059,0.0018,0.7224,0.9977,SEKER
42648.2153,752.4205,261.7518,203.342,1.2504,0.6304,41799.2336,233.8789,0.785,0.993,0.9537,0.8877,0.0061,0.0023,0.7733,0.9987,SEKER
43371.9772,768.5596,276.0767,206.8284,1.2722,0.7261,43772.8132,244.3294,0.7891,0.9903,0.9511,0.8287,0.0063,0.0023,0.7486,0.9986,SEKER
44348.125,740.9077,270.2287,210.0551,1.2245,0.5744,43800.4191,234.538,0.7769,0.9908,0.9731,0.8961,0.0061,0.0025,0.807,0.9977,SEKER
39357.9356,682.2262,259.5814,199.0687,1.3102,0.5338,38395.3343,190.6966,0.8027,0.9884,0.9544,0.9112,0.0068,0.0024,0.877,0.9973,SEKER
36130.5629,658.4795,213.6903,187.2576,1.2439,0.5006,34726.4226,203.6929,0.7969,0.9916,0.9791,0.9247,0.0069,0.003,0.8323,0.9983,SEKER
32296.0091,715.0281,241.9949,191.2093,1.1292,0.5692,33744.9644,212.5295,0.7838,0.9902,0.9836,0.9215,0.0067,0.0028,0.7767,1.0012,SEKER
39706.7524,784.2207,269.0674,190.0847,1.4058,0.7639,41977.8539,234.2087,0.7576,0.986,0.8021,0.8596,0.0066,0.0021,0.6964,0.9968,SEKER
47405.5391,727.4369,267.0186,221.9119,1.2493,0.5283,38922.9147,256.9451,0.7647,0.99,0.9626,0.9131,0.0063,0.002,0.5775,1.0011,SEKER
37944.6461,696.4545,235.8153,196.838,1.2406,0.5798,36014.543,225.2846,0.7728,0.9897,0.9362,0.8876,0.0065,0.0025,0.7714,0.9995,SEKER
44259.9895,769.0331,269.9641,206.1162,1.285,0.6081,44960.9729,239.6695,0.7947,0.9931,0.965,0.8779,0.0064,0.0023,0.7592,0.9987,SEKER
37310.9579,677.5504,217.1187,193.6428,1.1999,0.5328,33143.0145,198.8411,0.7776,0.9902,0.9746,0.9328,0.0066,0.003,0.9246,0.9999,SEKER
36960.8886,660.8937,216.2116,194.1302,1.2225,0.6326,39065.2446,214.7999,0.7792,0.9853,0.9249,0.9161,0.0067,0.0027,0.7823,0.999,SEKER
35052.6696,659.7573,254.7727,195.0574,1.1495,0.5614,35413.9097,219.4684,0.7759,0.9905,0.9421,0.9026,0.0064,0.0027,0.8154,0.9988,SEKER
55822.3523,907.919,322.4593,216.5593,1.6106,0.8102,55259.0915,260.1298,0.7842,0.9925,0.9462,0.8008,0.0062,0.0016,0.6627,0.9971,SEKER
39818.0974,758.6848,262.4301,203.1623,1.2623,0.584,39493.4553,222.2944,0.7863,0.9883,0.9308,0.8824,0.0063,0.0024,0.7892,0.9957,SEKER
32481.4475,677.7773,228.4788,190.9145,1.1678,0.5284,36681.017,201.3732,0.7751,0.9923,0.9975,0.9214,0.0066,0.003,0.853,0.9991,SEKER
35626.0404,690.4475,241.4319,185.661,1.2761,0.58,37561.9994,205.3694,0.7568,0.9909,0.934,0.8681,0.0069,0.0025,0.761,0.9972,SEKER
40768.0543,746.1406,245.1006,216.2984,1.11,0.5001,43265.8673,222.6553,0.7711,0.9924,0.975,0.9331,0.0059,0.0028,0.8864,0.9988,SEKER
40775.3656,747.5257,269.7221,213.4386,1.2243,0.685,38572.888,196.6555,0.8106,0.9861,0.9247,0.8377,0.0066,0.0021,0.7639,0.9952,SEKER
39052.5114,711.2284,232.6475,196.0915,1.2124,0.4411,35459.7043,213.3055,0.8122,0.9913,0.9591,0.9521,0.0064,0.0028,0.8566,0.9998,SEKER
42049.8827,739.7897,244.2858,211.1556,1.1715,0.5276,44269.3232,229.4982,0.7703,0.9915,0.9544,0.938,0.0059,0.0026,0.8718,0.9987,SEKER
40294.9444,712.3054,247.881,190.4631,1.2345,0.5306,44944.8785,217.5692,0.7771,0.9928,0.9593,0.8727,0.0065,0.0025,0.769,0.9985,SEKER
42063.3863,712.2659,255.9869,209.3617,1.2354,0.559,43804.9099,229.054,0.7831,0.9901,0.9588,0.8983,0.0061,0.0025,0.8007,0.9973,SEKER
37820.4911,797.9197,248.8401,215.968,1.3039,0.4811,35118.264,209.5658,0.7861,0.9939,0.9026,0.9009,0.0066,0.0032,0.8545,0.9995,SEKER
43497.4954,766.8594,279.0078,194.7184,1.3935,0.6736,44063.1526,235.8817,0.7656,0.988,0.9298,0.8431,0.0066,0.002,0.7283,0.9979,SEKER
47282.951,790.3562,276.7072,207.8828,1.3147,0.6489,47705.5779,246.9907,0.7128,0.9908,0.9459,0.8681,0.0059,0.002,0.7502,0.9966,SEKER
40079.0943,728.5018,259.8153,222.8331,1.2841,0.562,44679.4238,229.0584,0.7879,0.9902,0.9504,0.8632,0.0066,0.0026,0.7625,0.9975,SEKER
30152.7617,662.0805,221.3977,191.7956,1.1668,0.5105,30480.2255,205.2558,0.8043,0.9891,0.9211,0.9385,0.0067,0.0033,0.873,0.9979,SEKER
35755.3935,549.9133,225.1223,174.9494,1.3636,0.7252,41564.9524,194.9952,0.7669,1.009,0.9333,0.9392,0.0063,0.002,0.8955,1.0001,SEKER
29999.5956,655.5599,225.195,185.5961,1.1631,0.5451,30959.1184,211.8456,0.7626,0.9896,0.9308,0.9141,0.0067,0.0031,0.8496,1.0001,SEKER
41955.7837,644.7937,246.8522,200.6313,1.1585,0.6938,33478.6571,210.2908,0.7324,0.9922,0.96,0.9159,0.0064,0.0031,0.7626,0.9986,SEKER
38645.2702,699.8896,222.5631,203.8768,1.0891,0.3438,33461.3826,219.3387,0.8001,0.9811,0.9186,0.9512,0.006,0.0031,0.9396,0.9966,SEKER
33430.9311,670.2815,242.3169,193.6365,1.138,0.5652,30329.8029,210.9641,0.7578,0.9912,0.9778,0.923,0.0066,0.0028,0.8682,0.9997,SEKER
33179.3072,631.5425,212.2393,180.1881,1.1917,0.5369,30177.447,195.9349,0.7753,0.9904,0.9539,0.937,0.0071,0.0033,0.8491,0.9988,SEKER
29777.8883,651.016,227.0399,191.9829,1.2003,0.5629,32812.3912,209.2619,0.7766,0.9924,0.9665,0.905,0.0069,0.0027,0.8129,0.9989,SEKER
33020.0728,668.9318,231.9981,210.8774,1.1494,0.4271,41619.2379,222.281,0.8098,0.9925,0.9532,0.9461,0.0064,0.0034,0.868,0.9966,SEKER
41685.297,776.8842,290.6529,207.5243,1.3528,0.6575,47126.112,235.248,0.7286,0.9891,0.9639,0.869,0.006,0.002,0.7512,0.9986,SEKER
17239.0082,560.4619,178.2633,204.6699,1.4524,0.6847,48237.2697,180.5142,0.7776,1.0037,1.0015,0.7317,0.0058,0.0032,1.0542,1.0085,SEKER
43657.8364,739.2546,239.1317,218.1981,1.227,0.585,38933.3291,236.5202,0.768,0.9898,0.9351,0.9341,0.0062,0.0027,0.8412,0.9978,SEKER
39473.4918,761.0458,258.8203,210.3845,1.2486,0.568,38654.7066,215.8042,0.789,0.9912,0.9455,0.8885,0.0067,0.0027,0.8127,0.9985,SEKER
35523.3669,651.84,250.6534,186.0503,1.1852,0.6328,30845.4756,223.2807,0.7984,0.9918,0.9576,0.8908,0.007,0.0026,0.8028,0.9991,SEKER
39954.231,759.0781,261.5862,208.6327,1.2254,0.6131,39054.7042,226.8397,0.7522,0.9879,0.9145,0.8829,0.0064,0.0026,0.7903,0.9988,SEKER
34573.1912,680.0621,222.4525,195.4195,1.1688,0.5545,34138.3002,214.758,0.7919,0.9932,0.9487,0.9207,0.0065,0.0029,0.8434,0.9979,SEKER
39802.5464,735.2468,247.7148,216.1994,1.1093,0.508,39595.48,221.0104,0.7579,0.9921,0.952,0.9484,0.0062,0.0028,0.8825,0.9987,SEKER
47276.7706,726.105,285.3596,200.3597,1.3435,0.6116,42582.6122,234.5061,0.7787,0.994,0.9589,0.9065,0.0061,0.0025,0.7528,0.9986,SEKER
43863.3224,737.2182,263.9482,214.6121,1.2117,0.5638,45528.4653,239.0532,0.7478,0.9913,0.9751,0.896,0.0061,0.0023,0.77,0.9977,SEKER
29444.0406,669.6996,241.5168,206.0397,1.265,0.5243,32841.2169,221.8505,0.7432,0.9927,0.9839,0.8949,0.0064,0.0023,0.8179,0.9998,SEKER
32829.9008,686.2493,241.7403,192.6318,1.1987,0.6266,36291.1,224.805,0.7747,0.9896,0.9528,0.8926,0.0066,0.0025,0.798,0.9977,SEKER
29922.9053,628.8405,232.7056,176.6877,1.3003,0.6724,34893.5609,215.0996,0.7728,0.9923,0.9435,0.8642,0.007,0.0024,0.7462,0.9969,SEKER
34188.6644,658.9026,228.6083,206.6476,1.1801,0.5234,37975.8133,209.1708,0.785,0.9892,0.9693,0.9306,0.0063,0.003,0.8921,0.9981,SEKER
39810.3789,680.3677,243.1692,209.7349,1.1522,0.44,37790.7107,218.5251,0.7866,0.9911,0.9622,0.9457,0.0064,0.0029,0.8451,0.9993,SEKER
32150.7796,662.8941,229.1931,185.7003,1.2409,0.5769,35071.7621,201.8726,0.7895,0.9918,0.9584,0.8961,0.0068,0.0028,0.8066,0.9999,SEKER
45667.5061,745.8363,265.7025,209.0488,1.3229,0.6448,44205.1068,231.4879,0.7562,0.9925,0.9684,0.871,0.0061,0.0023,0.7467,0.9988,SEKER
42448.2664,727.0272,270.546,203.0755,1.1731,0.4868,46725.3,221.1886,0.7852,0.9919,0.9838,0.8443,0.006,0.0034,0.7806,1.0005,SEKER
34810.1074,713.4111,240.5222,193.1695,1.3584,0.6485,40467.3441,212.7051,0.7491,0.9932,0.9272,0.8632,0.0068,0.0023,0.7437,0.9995,SEKER
43158.5841,681.7575,254.8539,192.8494,1.3222,0.5888,40470.3556,210.8985,0.7447,0.9925,0.9004,0.9173,0.0065,0.0027,0.7692,0.9978,SEKER
40246.5373,705.3428,238.3005,205.5909,1.1942,0.5395,38122.254,226.938,0.7615,0.9901,0.9345,0.9019,0.0062,0.0026,0.8387,0.9988,SEKER
42722.5262,757.6522,243.1975,197.9141,1.2715,0.6106,35711.5332,219.2376,0.7912,0.9908,0.9524,0.8563,0.0066,0.0024,0.7559,0.9992,SEKER
36674.9348,779.3312,262.627,196.7806,1.295,0.6876,40568.7835,217.0867,0.7406,0.9894,0.9632,0.864,0.007,0.0023,0.7333,0.9984,SEKER
37131.7492,644.6199,223.7371,207.2768,1.2391,0.6002,35468.964,215.5611,0.7989,0.9941,0.992,0.9208,0.0065,0.0031,0.7996,0.9982,SEKER
35630.5812,714.6002,239.0418,190.9903,1.37,0.7503,39282.2941,213.8671,0.7474,0.9871,0.9306,0.877,0.007,0.0026,0.8205,0.9995,SEKER
43827.7969,750.796,265.7173,201.36,1.3343,0.6995,42860.2083,230.18,0.7641,0.9893,0.9078,0.8656,0.0062,0.0021,0.7325,0.9981,SEKER
35342.4733,661.9889,240.9778,192.7686,1.2468,0.5738,38176.0384,210.3284,0.7854,0.9926,0.9821,0.9018,0.0064,0.0024,0.7917,0.9977,SEKER
32529.1006,629.1068,226.9464,197.699,1.0952,0.4264,33626.4435,219.4898,0.7893,0.9921,1.0016,0.9522,0.0065,0.0031,0.8497,0.9983,SEKER
40823.3197,772.9656,208.0232,190.7095,1.3369,0.6981,44308.3157,229.7439,0.7789,0.984,0.8563,0.8599,0.0067,0.002,0.7964,1.0001,SEKER
41439.3769,700.4876,269.3478,193.6886,1.3637,0.6383,38880.1004,227.2572,0.7915,0.9936,0.9734,0.8676,0.0068,0.0024,0.7721,0.9989,SEKER
46290.8247,807.8192,290.6201,203.3434,1.4351,0.7225,47489.262,242.6913,0.708,0.9865,0.8459,0.8215,0.0064,0.0018,0.6556,0.9964,SEKER
37343.7834,665.9174,231.1842,196.1427,1.2286,0.5673,34835.8993,213.8108,0.756,0.9927,0.9824,0.9212,0.0066,0.0027,0.8285,0.9999,SEKER
